call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
13,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000013,0,6,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,4163,229,34,4392,0,0.02654,4769,False,False,,,200,gen-1784106350-xrHuFCw1FoJ2xbaixsYr
14,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000014,0,6,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,4940,276,71,5216,0,0.0316,6186,False,False,,,200,gen-1784106355-5Weaj5D6lWUCzKo9laL0
15,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000015,0,7,JAIL_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2575,344,263,2919,0,0.009278,4236,False,False,,,200,gen-1784106361-lSEOTaqT9pDfjIGbISxH
16,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000016,0,7,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2708,223,148,2931,0,0.008092,3321,False,False,,,200,gen-1784106366-LInCnDnabddUuoxlwuAB
17,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000017,0,7,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3157,182,104,3339,0,0.008498,3313,False,False,,,200,gen-1784106370-7A95JkljMHmcdHMSuu1n
18,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000018,0,8,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3200,348,276,3548,0,0.010576,4263,False,False,,,200,gen-1784106374-yOlt5W2xx2EtRAhzDPTi
19,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000019,0,9,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2605,246,197,2851,128,0.00373685,4942,False,False,,,200,gen-1784106378-AEIyuYsx62b4LWN785cu
20,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000020,0,9,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2993,300,249,3293,128,0.00435685,3577,False,False,,,200,gen-1784106383-dzidUcnjP1PG4gjWWXjE
21,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000021,0,10,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2583,131,60,2714,0,0.016845,9346,False,False,,,200,gen-1784106387-Ah7JrlvEmL9iyzdJOtms
22,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000022,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2813,676,516,3489,0,0.034345,20390,False,False,,,200,gen-1784106397-n19GlylxLf2zbWV3pgsP
23,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000023,0,10,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3308,515,420,3823,0,0.012796,5961,False,False,,,200,gen-1784106417-nq43DL5YGMJYS9VuM8aJ
24,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000024,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2955,691,516,3646,0,0.035505,22709,False,False,,,200,gen-1784106423-mkLslXXtaZ0CMfddCEGX
25,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000025,0,10,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5624,1524,235,7148,0,0.06622,22640,True,False,,,200,gen-1784106446-6Lgl39Ho1W0aDnCe7Pkd
26,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000025,1,10,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6128,700,87,6828,0,0.04814,12461,True,False,,,200,gen-1784106469-v4bFA1x9szlF2OCjAncg
27,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000026,0,10,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3157,1425,1278,4582,0,0.058535,42826,False,False,,,200,gen-1784106482-WLllYg8AbAVcED3EjsX7
28,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000027,0,10,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6075,518,186,6593,0,0.043325,8577,False,False,,,200,gen-1784106525-XL2wAKJwMKxTyQCoXYrx
29,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000028,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3216,479,329,3695,0,0.03045,15363,False,False,,,200,gen-1784106534-hReG73kEAnUaJ9fIt3NP
30,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000029,0,10,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3576,496,374,4072,0,0.013104,5294,False,False,,,200,gen-1784106549-EOHPfVljLYYkc4ATQQBk
31,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000030,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3268,1950,1782,5218,2816,0.062168,53704,False,False,,,200,gen-1784107242-Jpf4F1UMYOhZkV9YV7Zf
32,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000031,0,10,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3644,736,657,4380,0,0.01612,7893,False,False,,,200,gen-1784107297-PLlEBDxg7F9wXfIYZvz8
33,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000032,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3344,690,516,4034,0,0.03742,17939,False,False,,,200,gen-1784107305-tW6hYA2E49PCU8M0TqMq
34,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000033,0,10,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6240,462,114,6702,0,0.04275,7970,False,False,,,200,gen-1784107323-b1wZFPXBPFWRiBHciZuL
35,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000034,0,10,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3485,1322,1256,4807,0,0.057085,37320,False,False,,,200,gen-1784107331-oAbzqbtOWREoGosdXpDD
36,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000035,0,11,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5994,725,207,6719,0,0.048095,15240,False,False,,,200,gen-1784107369-Km4fQ0meHR7Y8PiwmSPI
37,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000036,0,11,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6733,378,109,7111,0,0.043115,6415,False,False,,,200,gen-1784107384-MD1URqeQLeUc2LLWgVyx
38,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000037,0,12,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3558,243,166,3801,0,0.010032,3596,False,False,,,200,gen-1784107391-c05BpcN4ggeMxZFp0nja
39,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000038,0,12,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3949,367,295,4316,0,0.012302,4746,False,False,,,200,gen-1784107395-EIh25F6K7fhC5QSDEueR
40,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000039,0,13,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3638,327,251,3965,0,0.0112,4028,False,False,,,200,gen-1784107400-K1Q7rpZC8DHkvRH8f9Gl
41,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000040,0,13,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3996,210,140,4206,0,0.010512,3659,False,False,,,200,gen-1784107404-gYp5ZcV8yRK7vuTz7ETG
42,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000041,0,14,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3660,410,306,4070,0,0.01224,5300,False,False,,,200,gen-1784107408-bSNlp8bsXmdymw9oOvv6
43,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000042,0,14,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4037,377,306,4414,0,0.012598,4563,False,False,,,200,gen-1784107413-yI67I5sLV8csm8YLKiAJ
44,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000043,0,15,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3158,729,642,3887,192,0.0055684,11115,False,False,,,200,gen-1784107418-k3vlQoKHPI1x0GJwGj3h
45,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000044,0,15,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3546,461,404,4007,128,0.0054506,5453,False,False,,,200,gen-1784107429-58oG3fewXvfif2oRUtX9
46,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000045,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3391,1010,850,4401,0,0.047255,26716,False,False,,,200,gen-1784107435-L6rs8HHxeUwVI6TTMUYv
47,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000046,0,16,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3732,598,500,4330,0,0.01464,5932,False,False,,,200,gen-1784107462-B80r52HbGTYt5zbc8aQt
48,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000047,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3378,689,516,4067,0,0.03756,18186,False,False,,,200,gen-1784107468-4iTDbKc1yNGMT1qALiQn
49,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000048,0,16,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3774,585,473,4359,0,0.014568,6899,False,False,,,200,gen-1784107486-kYJzrXlvEu8vBlN6Gzh8
50,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000049,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3424,1193,1034,4617,0,0.05291,33591,False,False,,,200,gen-1784107493-OTS81EJ2SuVaWzaN2O9s
51,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000050,0,16,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3388,675,577,4063,128,0.0057881,6943,False,False,,,200,gen-1784107527-etAlFJ9uByGMjMOsmUGL
52,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000051,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3417,670,516,4087,0,0.037185,19027,False,False,,,200,gen-1784107534-So4pamunrWF11h8JACtT
53,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000052,0,16,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6546,311,64,6857,0,0.040505,6282,False,False,,,200,gen-1784107554-ZGQCvKgf72jkfoyCwXz9
54,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000053,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3368,687,516,4055,0,0.03745,17306,False,False,,,200,gen-1784107560-M2Mr7TQJsLS2bXpoRrW6
55,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000054,0,16,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6654,342,39,6996,0,0.04182,4927,False,False,,,200,gen-1784107578-djyCiuij5g5HQEpCnKW9
56,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000055,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3481,162,83,3643,0,0.022265,4297,False,False,,,200,gen-1784107583-3kX9V0lV2BMwPP9JJTIE
57,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000056,0,17,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6887,399,84,7286,0,0.04441,6351,False,False,,,200,gen-1784107588-lsE5CjY9cmPSIGENX21n
58,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000057,0,18,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3910,278,205,4188,0,0.011156,4174,False,False,,,200,gen-1784107594-eVACXXbaKXY1mURJ73ta
59,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000058,0,20,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3280,128,42,3408,0,0.02024,4393,False,False,,,200,gen-1784107598-PtdCvsISov9EaplfNfN4
60,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000059,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3459,672,516,4131,0,0.037455,18583,False,False,,,200,gen-1784107603-MUL5v0GDjtZqxTqUFzAA
61,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000060,0,20,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3541,508,393,4049,192,0.00549465,8909,False,False,,,200,gen-1784107622-y7kIFrJBAPBjyZB97m9Z
62,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000061,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3552,1208,1034,4760,0,0.054,32324,False,False,,,200,gen-1784107631-Cv2yXN89sHxYK5xYHUuC
63,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000062,0,20,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3920,480,384,4400,0,0.0136,6039,False,False,,,200,gen-1784107663-3w66ojYaFNPEznWDbZpj
64,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000063,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3574,1392,1240,4966,0,0.05963,32293,False,False,,,200,gen-1784107670-RlYqK6tstZKhoimWBxP7
65,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000064,0,20,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3914,316,220,4230,0,0.01162,4158,False,False,,,200,gen-1784107702-WKd8t8ADwZ0Ja07krLgv
66,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000065,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3535,668,588,4203,0,0.037715,20654,False,False,,,200,gen-1784107706-fot51x0bQgZLgcoPjekm
67,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000066,0,21,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6811,281,54,7092,0,0.04108,9676,False,False,,,200,gen-1784107727-KakPYbt1CDpt1xG3LJD7
68,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000067,0,22,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3506,350,268,3856,0,0.011212,4383,False,False,,,200,gen-1784107737-8WEdHqib9IxuAbMl9M6Y
69,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000068,0,22,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3851,344,255,4195,0,0.01183,4860,False,False,,,200,gen-1784107742-qhdtSAvTUfIgOd50wsKx
70,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000069,0,23,JAIL_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3178,518,418,3696,192,0.0050659,8398,False,False,,,200,gen-1784107747-3HltAh7GYT69KhttkCfO
71,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000070,0,25,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5897,346,58,6243,0,0.038135,6820,False,False,,,200,gen-1784107756-CczQq2V6Uq3gqrkjiWTj
72,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000071,0,25,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6492,556,185,7048,0,0.04636,9460,False,False,,,200,gen-1784107763-kmxhcQJjas1V28igy7IU
73,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000072,0,26,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3371,215,141,3586,0,0.009322,3173,False,False,,,200,gen-1784107772-xrIXQ8pjqcB57bAVUyns
74,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000073,0,26,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3762,1369,1157,5131,0,0.023952,13022,False,False,,,200,gen-1784107776-i5Jz4AjdGVFr8vyG9V9R
75,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000074,0,26,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6576,1568,280,8144,0,0.07208,22627,False,False,,,200,gen-1784107789-CO0p4oX7oftOyj4IQHmE
76,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000075,0,26,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3882,1072,860,4954,0,0.020628,10843,False,False,,,200,gen-1784107812-GRqBw4rWHcEfV9xNayqb
77,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000076,0,26,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7058,438,88,7496,0,0.04624,11009,False,False,,,200,gen-1784107823-LclALErZfpqZd9d8WldQ
78,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000077,0,26,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4180,1031,843,5211,0,0.020732,9390,False,False,,,200,gen-1784107834-yzfxd5KS407r7WVPyYUS
79,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000078,0,26,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4351,447,349,4798,0,0.014066,5384,False,False,,,200,gen-1784107844-zp6GUTWjbAKfxbhPGprQ
80,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000079,0,27,JAIL_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3347,301,211,3648,128,0.00480185,6214,False,False,,,200,gen-1784107849-4ZTkQQh5bQLfo7ON5vpP
81,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000080,0,27,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3679,662,599,4341,128,0.00611935,9734,False,False,,,200,gen-1784107856-9F06Vb5TJ7V33DGmDGZz
