schema_version,trace_analyzer_version,failure_taxonomy_version,kind,run_id,finding_id,finding_type,severity,confidence,status,turn_index,decision_id,player_id,model_id,event_seq_start,event_seq_end,supporting_event_ids,supporting_action_ids,supporting_decision_ids,summary,details,derived_metrics,snapshot_path,human_review_required,human_review_status,tags
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000010,large_rent_payment,medium,1.0,deterministic,131,,Claude Opus 4.8,,3181,3181,"[""mock-83265-81ed4937-evt-003181""]",[],[],Claude Opus 4.8 paid 100 rent to OpenAI GPT 5.5,"{""amount"": 100, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000011,large_rent_payment,high,1.0,deterministic,137,,Claude Opus 4.8,,3253,3253,"[""mock-83265-81ed4937-evt-003253""]",[],[],Claude Opus 4.8 paid 900 rent to OpenAI GPT 5.5,"{""amount"": 900, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000012,large_rent_payment,high,1.0,deterministic,138,,OpenAI GPT 5.5,,3272,3272,"[""mock-83265-81ed4937-evt-003272""]",[],[],OpenAI GPT 5.5 paid 550 rent to Claude Opus 4.8,"{""amount"": 550, ""to_player_id"": ""Claude Opus 4.8""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000013,large_rent_payment,high,1.0,deterministic,163,,OpenAI GPT 5.5,,3581,3581,"[""mock-83265-81ed4937-evt-003581""]",[],[],OpenAI GPT 5.5 paid 550 rent to Claude Opus 4.8,"{""amount"": 550, ""to_player_id"": ""Claude Opus 4.8""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000014,large_rent_payment,high,1.0,deterministic,172,,OpenAI GPT 5.5,,3722,3722,"[""mock-83265-81ed4937-evt-003722""]",[],[],OpenAI GPT 5.5 paid 550 rent to Claude Opus 4.8,"{""amount"": 550, ""to_player_id"": ""Claude Opus 4.8""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000015,large_rent_payment,high,1.0,deterministic,177,,Claude Opus 4.8,,3802,3802,"[""mock-83265-81ed4937-evt-003802""]",[],[],Claude Opus 4.8 paid 1275 rent to OpenAI GPT 5.5,"{""amount"": 1275, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000016,large_rent_payment,high,1.0,deterministic,179,,Claude Opus 4.8,,3840,3840,"[""mock-83265-81ed4937-evt-003840""]",[],[],Claude Opus 4.8 paid 500 rent to OpenAI GPT 5.5,"{""amount"": 500, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000017,fallback_used,high,1.0,deterministic,33,mock-83265-81ed4937-dec-000096,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,669,673,"[""mock-83265-81ed4937-evt-000669"", ""mock-83265-81ed4937-evt-000670"", ""mock-83265-81ed4937-evt-000671"", ""mock-83265-81ed4937-evt-000672"", ""mock-83265-81ed4937-evt-000673""]","[""mock-83265-81ed4937-dec-000096""]","[""mock-83265-81ed4937-dec-000096""]",Gemini 3.1 Pro Preview used fallback for TRADE_RESPONSE_DECISION,"{""fallback_reason"": ""illogical_after_retry""}",{},,False,not_required,"[""fallback_used""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000018,fallback_used,high,1.0,deterministic,47,mock-83265-81ed4937-dec-000186,Claude Opus 4.8,anthropic/claude-opus-4.8,1202,1206,"[""mock-83265-81ed4937-evt-001202"", ""mock-83265-81ed4937-evt-001203"", ""mock-83265-81ed4937-evt-001204"", ""mock-83265-81ed4937-evt-001205"", ""mock-83265-81ed4937-evt-001206""]","[""mock-83265-81ed4937-dec-000186""]","[""mock-83265-81ed4937-dec-000186""]",Claude Opus 4.8 used fallback for AUCTION_BID_DECISION,"{""fallback_reason"": ""malformed_after_retry""}",{},,False,not_required,"[""fallback_used""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000019,missing_tool_call,high,1.0,deterministic,9,mock-83265-81ed4937-dec-000014,Grok 4.3,x-ai/grok-4.3,114,117,"[""mock-83265-81ed4937-evt-000114"", ""mock-83265-81ed4937-evt-000115"", ""mock-83265-81ed4937-evt-000116"", ""mock-83265-81ed4937-evt-000117""]","[""mock-83265-81ed4937-dec-000014""]","[""mock-83265-81ed4937-dec-000014""]",No tool call found,"{""validation_error"": ""No tool call found""}",{},,False,not_required,"[""missing_tool_call""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000020,missing_tool_call,high,1.0,deterministic,18,mock-83265-81ed4937-dec-000030,Grok 4.3,x-ai/grok-4.3,232,235,"[""mock-83265-81ed4937-evt-000232"", ""mock-83265-81ed4937-evt-000233"", ""mock-83265-81ed4937-evt-000234"", ""mock-83265-81ed4937-evt-000235""]","[""mock-83265-81ed4937-dec-000030""]","[""mock-83265-81ed4937-dec-000030""]",No tool call found,"{""validation_error"": ""No tool call found""}",{},,False,not_required,"[""missing_tool_call""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000021,missing_tool_call,high,1.0,deterministic,24,mock-83265-81ed4937-dec-000039,Grok 4.3,x-ai/grok-4.3,306,309,"[""mock-83265-81ed4937-evt-000306"", ""mock-83265-81ed4937-evt-000307"", ""mock-83265-81ed4937-evt-000308"", ""mock-83265-81ed4937-evt-000309""]","[""mock-83265-81ed4937-dec-000039""]","[""mock-83265-81ed4937-dec-000039""]",No tool call found,"{""validation_error"": ""No tool call found""}",{},,False,not_required,"[""missing_tool_call""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000022,fallback_used,high,1.0,deterministic,33,mock-83265-81ed4937-dec-000096,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,669,673,"[""mock-83265-81ed4937-evt-000669"", ""mock-83265-81ed4937-evt-000670"", ""mock-83265-81ed4937-evt-000671"", ""mock-83265-81ed4937-evt-000672"", ""mock-83265-81ed4937-evt-000673""]","[""mock-83265-81ed4937-dec-000096""]","[""mock-83265-81ed4937-dec-000096""]",Fallback used after illogical_after_retry,"{""fallback_reason"": ""illogical_after_retry""}",{},,False,not_required,"[""fallback_used""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000023,retry_failed,high,1.0,deterministic,33,mock-83265-81ed4937-dec-000096,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,669,673,"[""mock-83265-81ed4937-evt-000669"", ""mock-83265-81ed4937-evt-000670"", ""mock-83265-81ed4937-evt-000671"", ""mock-83265-81ed4937-evt-000672"", ""mock-83265-81ed4937-evt-000673""]","[""mock-83265-81ed4937-dec-000096""]","[""mock-83265-81ed4937-dec-000096""]",Corrective retry did not produce a valid action,"{""fallback_reason"": ""illogical_after_retry""}",{},,False,not_required,"[""retry_failed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000024,schema_failure,high,1.0,deterministic,33,mock-83265-81ed4937-dec-000096,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,669,673,"[""mock-83265-81ed4937-evt-000669"", ""mock-83265-81ed4937-evt-000670"", ""mock-83265-81ed4937-evt-000671"", ""mock-83265-81ed4937-evt-000672"", ""mock-83265-81ed4937-evt-000673""]","[""mock-83265-81ed4937-dec-000096""]","[""mock-83265-81ed4937-dec-000096""]",Trade property not owned by player.,"{""validation_error"": ""Trade property not owned by player.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000025,schema_failure,high,1.0,deterministic,33,mock-83265-81ed4937-dec-000096,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,669,673,"[""mock-83265-81ed4937-evt-000669"", ""mock-83265-81ed4937-evt-000670"", ""mock-83265-81ed4937-evt-000671"", ""mock-83265-81ed4937-evt-000672"", ""mock-83265-81ed4937-evt-000673""]","[""mock-83265-81ed4937-dec-000096""]","[""mock-83265-81ed4937-dec-000096""]",Trade property not owned by player.,"{""validation_error"": ""Trade property not owned by player.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000026,schema_failure,high,1.0,deterministic,35,mock-83265-81ed4937-dec-000100,Claude Opus 4.8,anthropic/claude-opus-4.8,698,702,"[""mock-83265-81ed4937-evt-000698"", ""mock-83265-81ed4937-evt-000699"", ""mock-83265-81ed4937-evt-000700"", ""mock-83265-81ed4937-evt-000701"", ""mock-83265-81ed4937-evt-000702""]","[""mock-83265-81ed4937-dec-000100""]","[""mock-83265-81ed4937-dec-000100""]","$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000100', 'action': 'counter_trade', 'args': {'offer': '\n<parameter name=""cash"">250', 'properties': ['CONNECTICUT_AVENUE'], 'get_out_of_jail_cards': 0, 'request': '\n<parameter name=""cash"">0'}, 'public_message': ""$350 is Park Place pricing for a $120 lot, Gemini. We both know what this really is: you need build cash for the blues, and I want the set. Fine — but I'm not funding your Boardwalk hotels at a premium. $250 for Connecticut. That's already double sticker, it redeems Baltic with change to spare, and it's a fair number for both of us. Take it and we both walk away armed."", 'private_thought': ""Connecticut completes my light-blue monopoly (Oriental+Vermont+Connecticut) — cheap $50/house builds on the high-traffic post-jail lane. Strong income + blocker. Risk: any cash arms Gemini's dark-blue engine ($200 now). $250 leaves them able to start ~1 Boardwalk house but not a full set; manageable. I keep $686 buffer, still 2nd stack, and gain a developable monopoly. Won't pay $350 — that overfunds the deadliest set. Anchor at $250, willing to drift to ~$280 max.""} is not valid under any of the given schemas","{""validation_error"": ""$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000100', 'action': 'counter_trade', 'args': {'offer': '\\n<parameter name=\""cash\"">250', 'properties': ['CONNECTICUT_AVENUE'], 'get_out_of_jail_cards': 0, 'request': '\\n<parameter name=\""cash\"">0'}, 'public_message': \""$350 is Park Place pricing for a $120 lot, Gemini. We both know what this really is: you need build cash for the blues, and I want the set. Fine — but I'm not funding your Boardwalk hotels at a premium. $250 for Connecticut. That's already double sticker, it redeems Baltic with change to spare, and it's a fair number for both of us. Take it and we both walk away armed.\"", 'private_thought': \""Connecticut completes my light-blue monopoly (Oriental+Vermont+Connecticut) — cheap $50/house builds on the high-traffic post-jail lane. Strong income + blocker. Risk: any cash arms Gemini's dark-blue engine ($200 now). $250 leaves them able to start ~1 Boardwalk house but not a full set; manageable. I keep $686 buffer, still 2nd stack, and gain a developable monopoly. Won't pay $350 — that overfunds the deadliest set. Anchor at $250, willing to drift to ~$280 max.\""} is not valid under any of the given schemas""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000027,schema_failure,high,1.0,deterministic,41,mock-83265-81ed4937-dec-000134,OpenAI GPT 5.5,openai/gpt-5.5,903,910,"[""mock-83265-81ed4937-evt-000903"", ""mock-83265-81ed4937-evt-000904"", ""mock-83265-81ed4937-evt-000905"", ""mock-83265-81ed4937-evt-000906"", ""mock-83265-81ed4937-evt-000907"", ""mock-83265-81ed4937-evt-000908"", ""mock-83265-81ed4937-evt-000909"", ""mock-83265-81ed4937-evt-000910""]","[""mock-83265-81ed4937-dec-000134""]","[""mock-83265-81ed4937-dec-000134""]",Insufficient cash for bid,"{""validation_error"": ""Insufficient cash for bid""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000028,fallback_used,high,1.0,deterministic,47,mock-83265-81ed4937-dec-000186,Claude Opus 4.8,anthropic/claude-opus-4.8,1202,1206,"[""mock-83265-81ed4937-evt-001202"", ""mock-83265-81ed4937-evt-001203"", ""mock-83265-81ed4937-evt-001204"", ""mock-83265-81ed4937-evt-001205"", ""mock-83265-81ed4937-evt-001206""]","[""mock-83265-81ed4937-dec-000186""]","[""mock-83265-81ed4937-dec-000186""]",Fallback used after malformed_after_retry,"{""fallback_reason"": ""malformed_after_retry""}",{},,False,not_required,"[""fallback_used""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000029,retry_failed,high,1.0,deterministic,47,mock-83265-81ed4937-dec-000186,Claude Opus 4.8,anthropic/claude-opus-4.8,1202,1206,"[""mock-83265-81ed4937-evt-001202"", ""mock-83265-81ed4937-evt-001203"", ""mock-83265-81ed4937-evt-001204"", ""mock-83265-81ed4937-evt-001205"", ""mock-83265-81ed4937-evt-001206""]","[""mock-83265-81ed4937-dec-000186""]","[""mock-83265-81ed4937-dec-000186""]",Corrective retry did not produce a valid action,"{""fallback_reason"": ""malformed_after_retry""}",{},,False,not_required,"[""retry_failed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000030,schema_failure,high,1.0,deterministic,47,mock-83265-81ed4937-dec-000186,Claude Opus 4.8,anthropic/claude-opus-4.8,1202,1206,"[""mock-83265-81ed4937-evt-001202"", ""mock-83265-81ed4937-evt-001203"", ""mock-83265-81ed4937-evt-001204"", ""mock-83265-81ed4937-evt-001205"", ""mock-83265-81ed4937-evt-001206""]","[""mock-83265-81ed4937-dec-000186""]","[""mock-83265-81ed4937-dec-000186""]",Insufficient cash for bid,"{""validation_error"": ""Insufficient cash for bid""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000031,missing_required_public_message,medium,1.0,deterministic,47,mock-83265-81ed4937-dec-000186,Claude Opus 4.8,anthropic/claude-opus-4.8,1202,1206,"[""mock-83265-81ed4937-evt-001202"", ""mock-83265-81ed4937-evt-001203"", ""mock-83265-81ed4937-evt-001204"", ""mock-83265-81ed4937-evt-001205"", ""mock-83265-81ed4937-evt-001206""]","[""mock-83265-81ed4937-dec-000186""]","[""mock-83265-81ed4937-dec-000186""]",Missing required public_message,"{""validation_error"": ""Missing required public_message""}",{},,False,not_required,"[""missing_required_public_message""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000032,missing_required_public_message,medium,1.0,deterministic,64,mock-83265-81ed4937-dec-000261,Claude Opus 4.8,anthropic/claude-opus-4.8,1695,1705,"[""mock-83265-81ed4937-evt-001695"", ""mock-83265-81ed4937-evt-001696"", ""mock-83265-81ed4937-evt-001697"", ""mock-83265-81ed4937-evt-001698"", ""mock-83265-81ed4937-evt-001699"", ""mock-83265-81ed4937-evt-001700"", ""mock-83265-81ed4937-evt-001701"", ""mock-83265-81ed4937-evt-001702"", ""mock-83265-81ed4937-evt-001703"", ""mock-83265-81ed4937-evt-001704"", ""mock-83265-81ed4937-evt-001705""]","[""mock-83265-81ed4937-dec-000261""]","[""mock-83265-81ed4937-dec-000261""]",Missing required public_message,"{""validation_error"": ""Missing required public_message""}",{},,False,not_required,"[""missing_required_public_message""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000033,schema_failure,high,1.0,deterministic,79,mock-83265-81ed4937-dec-000282,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,1876,1880,"[""mock-83265-81ed4937-evt-001876"", ""mock-83265-81ed4937-evt-001877"", ""mock-83265-81ed4937-evt-001878"", ""mock-83265-81ed4937-evt-001879"", ""mock-83265-81ed4937-evt-001880""]","[""mock-83265-81ed4937-dec-000282""]","[""mock-83265-81ed4937-dec-000282""]","$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000282', 'action': 'counter_trade', 'args': {'offer': {'properties': {'items': ['NEW_YORK_AVENUE']}, 'cash': 0, 'get_out_of_jail_cards': 0}, 'request': {'cash': 400, 'get_out_of_jail_cards': 0, 'properties': {'items': []}}}, 'public_message': ""You're flush with cash from that $900 rent I just paid you, and I know you want this to start building an Orange monopoly. I'll part with it for $400. You easily have the funds."", 'private_thought': ""GPT 5.5 is extremely rich and wants New York. The Orange properties are split 1-1-1. If I give them New York, they might buy the other two and build hotels. I'll demand a premium, $400, since they have deep pockets and I need the cash to recover from their previous rent hit.""} is not valid under any of the given schemas","{""validation_error"": ""$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000282', 'action': 'counter_trade', 'args': {'offer': {'properties': {'items': ['NEW_YORK_AVENUE']}, 'cash': 0, 'get_out_of_jail_cards': 0}, 'request': {'cash': 400, 'get_out_of_jail_cards': 0, 'properties': {'items': []}}}, 'public_message': \""You're flush with cash from that $900 rent I just paid you, and I know you want this to start building an Orange monopoly. I'll part with it for $400. You easily have the funds.\"", 'private_thought': \""GPT 5.5 is extremely rich and wants New York. The Orange properties are split 1-1-1. If I give them New York, they might buy the other two and build hotels. I'll demand a premium, $400, since they have deep pockets and I need the cash to recover from their previous rent hit.\""} is not valid under any of the given schemas""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000034,schema_failure,high,1.0,deterministic,79,mock-83265-81ed4937-dec-000284,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,1886,1890,"[""mock-83265-81ed4937-evt-001886"", ""mock-83265-81ed4937-evt-001887"", ""mock-83265-81ed4937-evt-001888"", ""mock-83265-81ed4937-evt-001889"", ""mock-83265-81ed4937-evt-001890""]","[""mock-83265-81ed4937-dec-000284""]","[""mock-83265-81ed4937-dec-000284""]","$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000284', 'action': 'counter_trade', 'args': {'request': {'properties': {'items': []}, 'cash': 225, 'get_out_of_jail_cards': 0}, 'offer': {'get_out_of_jail_cards': 0, 'cash': 0, 'properties': {'items': ['NEW_YORK_AVENUE']}}}, 'public_message': ""$225 and you've got a deal. I need a bit more buffer after you bled me dry on Virginia!"", 'private_thought': 'I need cash badly, but $160 feels a little low for New York, even mortgaged. I will try for $225.'} is not valid under any of the given schemas","{""validation_error"": ""$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000284', 'action': 'counter_trade', 'args': {'request': {'properties': {'items': []}, 'cash': 225, 'get_out_of_jail_cards': 0}, 'offer': {'get_out_of_jail_cards': 0, 'cash': 0, 'properties': {'items': ['NEW_YORK_AVENUE']}}}, 'public_message': \""$225 and you've got a deal. I need a bit more buffer after you bled me dry on Virginia!\"", 'private_thought': 'I need cash badly, but $160 feels a little low for New York, even mortgaged. I will try for $225.'} is not valid under any of the given schemas""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000035,missing_required_private_thought,medium,1.0,deterministic,79,mock-83265-81ed4937-dec-000301,Claude Opus 4.8,anthropic/claude-opus-4.8,1981,1985,"[""mock-83265-81ed4937-evt-001981"", ""mock-83265-81ed4937-evt-001982"", ""mock-83265-81ed4937-evt-001983"", ""mock-83265-81ed4937-evt-001984"", ""mock-83265-81ed4937-evt-001985""]","[""mock-83265-81ed4937-dec-000301""]","[""mock-83265-81ed4937-dec-000301""]",Missing required private_thought,"{""validation_error"": ""Missing required private_thought""}",{},,False,not_required,"[""missing_required_private_thought""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000036,schema_failure,high,1.0,deterministic,79,mock-83265-81ed4937-dec-000318,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,2071,2075,"[""mock-83265-81ed4937-evt-002071"", ""mock-83265-81ed4937-evt-002072"", ""mock-83265-81ed4937-evt-002073"", ""mock-83265-81ed4937-evt-002074"", ""mock-83265-81ed4937-evt-002075""]","[""mock-83265-81ed4937-dec-000318""]","[""mock-83265-81ed4937-dec-000318""]","$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000318', 'action': 'counter_trade', 'args': {'request': {'cash': 450, 'get_out_of_jail_cards': 0, 'properties': {'items': ['ELECTRIC_COMPANY', 'WATER_WORKS']}}, 'offer': {'properties': {'items': ['PACIFIC_AVENUE', 'NORTH_CAROLINA_AVENUE']}, 'get_out_of_jail_cards': 0, 'cash': 0}}, 'public_message': ""I'm open to trading the Greens since Pennsylvania is still in the bank, but $300 isn't enough to give the runaway leader a dangerous pair. Make it $450 plus the utilities and we have a deal."", 'private_thought': ""I need cash, but $300 is a bit low for handing the runaway leader two-thirds of the Green monopoly, even if Pennsylvania is in the bank. I'll counter for more cash.""} is not valid under any of the given schemas","{""validation_error"": ""$: {'schema_version': 'v1', 'decision_id': 'mock-83265-81ed4937-dec-000318', 'action': 'counter_trade', 'args': {'request': {'cash': 450, 'get_out_of_jail_cards': 0, 'properties': {'items': ['ELECTRIC_COMPANY', 'WATER_WORKS']}}, 'offer': {'properties': {'items': ['PACIFIC_AVENUE', 'NORTH_CAROLINA_AVENUE']}, 'get_out_of_jail_cards': 0, 'cash': 0}}, 'public_message': \""I'm open to trading the Greens since Pennsylvania is still in the bank, but $300 isn't enough to give the runaway leader a dangerous pair. Make it $450 plus the utilities and we have a deal.\"", 'private_thought': \""I need cash, but $300 is a bit low for handing the runaway leader two-thirds of the Green monopoly, even if Pennsylvania is in the bank. I'll counter for more cash.\""} is not valid under any of the given schemas""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-83265-81ed4937,failure-000037,missing_required_private_thought,medium,1.0,deterministic,79,mock-83265-81ed4937-dec-000326,Claude Opus 4.8,anthropic/claude-opus-4.8,2117,2121,"[""mock-83265-81ed4937-evt-002117"", ""mock-83265-81ed4937-evt-002118"", ""mock-83265-81ed4937-evt-002119"", ""mock-83265-81ed4937-evt-002120"", ""mock-83265-81ed4937-evt-002121""]","[""mock-83265-81ed4937-dec-000326""]","[""mock-83265-81ed4937-dec-000326""]",Missing required private_thought,"{""validation_error"": ""Missing required private_thought""}",{},,False,not_required,"[""missing_required_private_thought""]"
