decision_row_index,phase,turn_index,decision_id,decision_type,player_id,attempts,retry_count,fallback_used,validation_errors,selected_action_type,selected_action,latency_ms
22,decision_started,9,mock-64394-c3bb8d94-dec-000011,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
23,decision_resolved,9,mock-64394-c3bb8d94-dec-000011,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},10567
24,decision_started,9,mock-64394-c3bb8d94-dec-000012,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
25,decision_resolved,9,mock-64394-c3bb8d94-dec-000012,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8687
26,decision_started,10,mock-64394-c3bb8d94-dec-000013,JAIL_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
27,decision_resolved,10,mock-64394-c3bb8d94-dec-000013,JAIL_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},6011
28,decision_started,10,mock-64394-c3bb8d94-dec-000014,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
29,decision_resolved,10,mock-64394-c3bb8d94-dec-000014,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},1970
30,decision_started,11,mock-64394-c3bb8d94-dec-000015,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
31,decision_resolved,11,mock-64394-c3bb8d94-dec-000015,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},11489
32,decision_started,12,mock-64394-c3bb8d94-dec-000016,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
33,decision_resolved,12,mock-64394-c3bb8d94-dec-000016,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},1900
34,decision_started,12,mock-64394-c3bb8d94-dec-000017,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
35,decision_resolved,12,mock-64394-c3bb8d94-dec-000017,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2859
36,decision_started,14,mock-64394-c3bb8d94-dec-000018,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
37,decision_resolved,14,mock-64394-c3bb8d94-dec-000018,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2133
38,decision_started,14,mock-64394-c3bb8d94-dec-000019,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
39,decision_resolved,14,mock-64394-c3bb8d94-dec-000019,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2762
40,decision_started,16,mock-64394-c3bb8d94-dec-000020,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
41,decision_resolved,16,mock-64394-c3bb8d94-dec-000020,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3403
42,decision_started,17,mock-64394-c3bb8d94-dec-000021,JAIL_DECISION,Grok 4.3,0,0,False,[],,{},
43,decision_resolved,17,mock-64394-c3bb8d94-dec-000021,JAIL_DECISION,Grok 4.3,1,0,False,[],,{},13319
44,decision_started,18,mock-64394-c3bb8d94-dec-000022,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
45,decision_resolved,18,mock-64394-c3bb8d94-dec-000022,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},3177
46,decision_started,18,mock-64394-c3bb8d94-dec-000023,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
47,decision_resolved,18,mock-64394-c3bb8d94-dec-000023,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},6449
48,decision_started,19,mock-64394-c3bb8d94-dec-000024,JAIL_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
49,decision_resolved,19,mock-64394-c3bb8d94-dec-000024,JAIL_DECISION,Claude Haiku 4.5,1,0,False,[],,{},12173
50,decision_started,19,mock-64394-c3bb8d94-dec-000025,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
51,decision_resolved,19,mock-64394-c3bb8d94-dec-000025,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15393
52,decision_started,20,mock-64394-c3bb8d94-dec-000026,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
53,decision_resolved,20,mock-64394-c3bb8d94-dec-000026,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2066
54,decision_started,20,mock-64394-c3bb8d94-dec-000027,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
55,decision_resolved,20,mock-64394-c3bb8d94-dec-000027,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3951
56,decision_started,21,mock-64394-c3bb8d94-dec-000028,JAIL_DECISION,Grok 4.3,0,0,False,[],,{},
57,decision_resolved,21,mock-64394-c3bb8d94-dec-000028,JAIL_DECISION,Grok 4.3,1,0,False,[],,{},9104
58,decision_started,22,mock-64394-c3bb8d94-dec-000029,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
59,decision_resolved,22,mock-64394-c3bb8d94-dec-000029,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2172
60,decision_started,23,mock-64394-c3bb8d94-dec-000030,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
61,decision_resolved,23,mock-64394-c3bb8d94-dec-000030,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15375
62,decision_started,24,mock-64394-c3bb8d94-dec-000031,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
63,decision_resolved,24,mock-64394-c3bb8d94-dec-000031,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2233
64,decision_started,24,mock-64394-c3bb8d94-dec-000032,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
65,decision_resolved,24,mock-64394-c3bb8d94-dec-000032,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3062
66,decision_started,25,mock-64394-c3bb8d94-dec-000033,JAIL_DECISION,Grok 4.3,0,0,False,[],,{},
67,decision_resolved,25,mock-64394-c3bb8d94-dec-000033,JAIL_DECISION,Grok 4.3,1,0,False,[],,{},13536
68,decision_started,25,mock-64394-c3bb8d94-dec-000034,JAIL_DECISION,Grok 4.3,0,0,False,[],,{},
69,decision_resolved,25,mock-64394-c3bb8d94-dec-000034,JAIL_DECISION,Grok 4.3,1,0,False,[],,{},8755
70,decision_started,25,mock-64394-c3bb8d94-dec-000035,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
71,decision_resolved,25,mock-64394-c3bb8d94-dec-000035,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},11160
72,decision_started,26,mock-64394-c3bb8d94-dec-000036,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
73,decision_resolved,26,mock-64394-c3bb8d94-dec-000036,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2872
74,decision_started,27,mock-64394-c3bb8d94-dec-000037,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
75,decision_resolved,27,mock-64394-c3bb8d94-dec-000037,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15958
76,decision_started,27,mock-64394-c3bb8d94-dec-000038,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
77,decision_resolved,27,mock-64394-c3bb8d94-dec-000038,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},14473
78,decision_started,28,mock-64394-c3bb8d94-dec-000039,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
79,decision_resolved,28,mock-64394-c3bb8d94-dec-000039,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5242
80,decision_started,29,mock-64394-c3bb8d94-dec-000040,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
81,decision_resolved,29,mock-64394-c3bb8d94-dec-000040,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},13782
82,decision_started,30,mock-64394-c3bb8d94-dec-000041,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
83,decision_resolved,30,mock-64394-c3bb8d94-dec-000041,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},3003
84,decision_started,30,mock-64394-c3bb8d94-dec-000042,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
85,decision_resolved,30,mock-64394-c3bb8d94-dec-000042,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2955
86,decision_started,31,mock-64394-c3bb8d94-dec-000043,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
87,decision_resolved,31,mock-64394-c3bb8d94-dec-000043,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},14645
88,decision_started,31,mock-64394-c3bb8d94-dec-000044,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
89,decision_resolved,31,mock-64394-c3bb8d94-dec-000044,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3987
90,decision_started,31,mock-64394-c3bb8d94-dec-000045,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
91,decision_resolved,31,mock-64394-c3bb8d94-dec-000045,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},12603
92,decision_started,31,mock-64394-c3bb8d94-dec-000046,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
93,decision_resolved,31,mock-64394-c3bb8d94-dec-000046,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},6875
94,decision_started,31,mock-64394-c3bb8d94-dec-000047,AUCTION_BID_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
95,decision_resolved,31,mock-64394-c3bb8d94-dec-000047,AUCTION_BID_DECISION,Claude Haiku 4.5,1,0,False,[],,{},13046
96,decision_started,31,mock-64394-c3bb8d94-dec-000048,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
97,decision_resolved,31,mock-64394-c3bb8d94-dec-000048,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2696
98,decision_started,31,mock-64394-c3bb8d94-dec-000049,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
99,decision_resolved,31,mock-64394-c3bb8d94-dec-000049,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},13592
100,decision_started,31,mock-64394-c3bb8d94-dec-000050,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
101,decision_resolved,31,mock-64394-c3bb8d94-dec-000050,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3677
102,decision_started,31,mock-64394-c3bb8d94-dec-000051,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
103,decision_resolved,31,mock-64394-c3bb8d94-dec-000051,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},15759
104,decision_started,31,mock-64394-c3bb8d94-dec-000052,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
105,decision_resolved,31,mock-64394-c3bb8d94-dec-000052,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10931
106,decision_started,31,mock-64394-c3bb8d94-dec-000053,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
107,decision_resolved,31,mock-64394-c3bb8d94-dec-000053,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},11349
108,decision_started,31,mock-64394-c3bb8d94-dec-000054,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
109,decision_resolved,31,mock-64394-c3bb8d94-dec-000054,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3348
110,decision_started,31,mock-64394-c3bb8d94-dec-000055,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
111,decision_resolved,31,mock-64394-c3bb8d94-dec-000055,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},12951
112,decision_started,31,mock-64394-c3bb8d94-dec-000056,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
113,decision_resolved,31,mock-64394-c3bb8d94-dec-000056,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4163
114,decision_started,31,mock-64394-c3bb8d94-dec-000057,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
115,decision_resolved,31,mock-64394-c3bb8d94-dec-000057,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},10732
116,decision_started,31,mock-64394-c3bb8d94-dec-000058,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
117,decision_resolved,31,mock-64394-c3bb8d94-dec-000058,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4737
118,decision_started,31,mock-64394-c3bb8d94-dec-000059,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
119,decision_resolved,31,mock-64394-c3bb8d94-dec-000059,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},24703
120,decision_started,31,mock-64394-c3bb8d94-dec-000060,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
121,decision_resolved,31,mock-64394-c3bb8d94-dec-000060,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},19314
122,decision_started,31,mock-64394-c3bb8d94-dec-000061,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
123,decision_resolved,31,mock-64394-c3bb8d94-dec-000061,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},36896
124,decision_started,31,mock-64394-c3bb8d94-dec-000062,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
125,decision_resolved,31,mock-64394-c3bb8d94-dec-000062,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},17461
126,decision_started,32,mock-64394-c3bb8d94-dec-000063,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
127,decision_resolved,32,mock-64394-c3bb8d94-dec-000063,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2676
128,decision_started,32,mock-64394-c3bb8d94-dec-000064,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
129,decision_resolved,32,mock-64394-c3bb8d94-dec-000064,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6846
130,decision_started,32,mock-64394-c3bb8d94-dec-000065,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
131,decision_resolved,32,mock-64394-c3bb8d94-dec-000065,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},4184
132,decision_started,32,mock-64394-c3bb8d94-dec-000066,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
133,decision_resolved,32,mock-64394-c3bb8d94-dec-000066,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6883
134,decision_started,32,mock-64394-c3bb8d94-dec-000067,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
135,decision_resolved,32,mock-64394-c3bb8d94-dec-000067,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},10655
136,decision_started,32,mock-64394-c3bb8d94-dec-000068,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
137,decision_resolved,32,mock-64394-c3bb8d94-dec-000068,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7488
138,decision_started,32,mock-64394-c3bb8d94-dec-000069,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
139,decision_resolved,32,mock-64394-c3bb8d94-dec-000069,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},10582
140,decision_started,32,mock-64394-c3bb8d94-dec-000070,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
141,decision_resolved,32,mock-64394-c3bb8d94-dec-000070,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5413
142,decision_started,33,mock-64394-c3bb8d94-dec-000071,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
143,decision_resolved,33,mock-64394-c3bb8d94-dec-000071,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},10175
144,decision_started,34,mock-64394-c3bb8d94-dec-000072,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
145,decision_resolved,34,mock-64394-c3bb8d94-dec-000072,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2116
146,decision_started,34,mock-64394-c3bb8d94-dec-000073,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
147,decision_resolved,34,mock-64394-c3bb8d94-dec-000073,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2228
148,decision_started,35,mock-64394-c3bb8d94-dec-000074,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
149,decision_resolved,35,mock-64394-c3bb8d94-dec-000074,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15250
150,decision_started,36,mock-64394-c3bb8d94-dec-000075,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
151,decision_resolved,36,mock-64394-c3bb8d94-dec-000075,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2098
152,decision_started,36,mock-64394-c3bb8d94-dec-000076,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
153,decision_resolved,36,mock-64394-c3bb8d94-dec-000076,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7750
154,decision_started,36,mock-64394-c3bb8d94-dec-000077,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
155,decision_resolved,36,mock-64394-c3bb8d94-dec-000077,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},16781
156,decision_started,36,mock-64394-c3bb8d94-dec-000078,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
157,decision_resolved,36,mock-64394-c3bb8d94-dec-000078,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7349
158,decision_started,36,mock-64394-c3bb8d94-dec-000079,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
159,decision_resolved,36,mock-64394-c3bb8d94-dec-000079,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},13475
160,decision_started,36,mock-64394-c3bb8d94-dec-000080,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
161,decision_resolved,36,mock-64394-c3bb8d94-dec-000080,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8144
162,decision_started,36,mock-64394-c3bb8d94-dec-000081,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
163,decision_resolved,36,mock-64394-c3bb8d94-dec-000081,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},13520
164,decision_started,36,mock-64394-c3bb8d94-dec-000082,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
165,decision_resolved,36,mock-64394-c3bb8d94-dec-000082,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3589
166,decision_started,37,mock-64394-c3bb8d94-dec-000083,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
167,decision_resolved,37,mock-64394-c3bb8d94-dec-000083,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6573
168,decision_started,37,mock-64394-c3bb8d94-dec-000084,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
169,decision_resolved,37,mock-64394-c3bb8d94-dec-000084,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},17400
170,decision_started,37,mock-64394-c3bb8d94-dec-000085,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
171,decision_resolved,37,mock-64394-c3bb8d94-dec-000085,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5116
172,decision_started,37,mock-64394-c3bb8d94-dec-000086,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
173,decision_resolved,37,mock-64394-c3bb8d94-dec-000086,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},13189
174,decision_started,37,mock-64394-c3bb8d94-dec-000087,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
175,decision_resolved,37,mock-64394-c3bb8d94-dec-000087,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4990
176,decision_started,38,mock-64394-c3bb8d94-dec-000088,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
177,decision_resolved,38,mock-64394-c3bb8d94-dec-000088,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},10577
178,decision_started,39,mock-64394-c3bb8d94-dec-000089,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
179,decision_resolved,39,mock-64394-c3bb8d94-dec-000089,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},20833
180,decision_started,39,mock-64394-c3bb8d94-dec-000090,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
181,decision_resolved,39,mock-64394-c3bb8d94-dec-000090,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},21378
182,decision_started,39,mock-64394-c3bb8d94-dec-000091,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
183,decision_resolved,39,mock-64394-c3bb8d94-dec-000091,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},14144
184,decision_started,39,mock-64394-c3bb8d94-dec-000092,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
185,decision_resolved,39,mock-64394-c3bb8d94-dec-000092,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},6273
186,decision_started,39,mock-64394-c3bb8d94-dec-000093,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
187,decision_resolved,39,mock-64394-c3bb8d94-dec-000093,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},9669
188,decision_started,39,mock-64394-c3bb8d94-dec-000094,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
189,decision_resolved,39,mock-64394-c3bb8d94-dec-000094,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},9666
190,decision_started,40,mock-64394-c3bb8d94-dec-000095,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
191,decision_resolved,40,mock-64394-c3bb8d94-dec-000095,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},43289
