schema_version,run_id,thread_type,thread_id,events,decisions
v1,mock-64394-c3bb8d94,trade,49,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000818"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 818, ""turn_index"": 49}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000823"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 823, ""turn_index"": 49}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000828"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 828, ""turn_index"": 49}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000833"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 833, ""turn_index"": 49}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000838"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 838, ""turn_index"": 49}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000843"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 843, ""turn_index"": 49}]",[]
v1,mock-64394-c3bb8d94,trade,51,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000872"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 872, ""turn_index"": 51}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000877"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 877, ""turn_index"": 51}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000882"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 882, ""turn_index"": 51}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000887"", ""event_type"": ""TRADE_ACCEPTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 887, ""turn_index"": 51}]",[]
v1,mock-64394-c3bb8d94,trade,53,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000920"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 920, ""turn_index"": 53}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-000925"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 925, ""turn_index"": 53}]",[]
v1,mock-64394-c3bb8d94,trade,59,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001006"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1006, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001011"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1011, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001016"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1016, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001021"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1021, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001026"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1026, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001031"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1031, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001036"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1036, ""turn_index"": 59}]",[]
v1,mock-64394-c3bb8d94,trade,3,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001051"", ""event_type"": ""TRADE_COUNTERED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1051, ""turn_index"": 59}]",[]
v1,mock-64394-c3bb8d94,trade,4,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001056"", ""event_type"": ""TRADE_COUNTERED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1056, ""turn_index"": 59}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001061"", ""event_type"": ""TRADE_ACCEPTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1061, ""turn_index"": 59}]",[]
v1,mock-64394-c3bb8d94,trade,62,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001103"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1103, ""turn_index"": 62}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001108"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1108, ""turn_index"": 62}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001113"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1113, ""turn_index"": 62}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001118"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1118, ""turn_index"": 62}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001123"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1123, ""turn_index"": 62}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001128"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1128, ""turn_index"": 62}]",[]
v1,mock-64394-c3bb8d94,trade,69,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001253"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1253, ""turn_index"": 69}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001258"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1258, ""turn_index"": 69}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001263"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1263, ""turn_index"": 69}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001268"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1268, ""turn_index"": 69}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001273"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1273, ""turn_index"": 69}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001278"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1278, ""turn_index"": 69}]",[]
v1,mock-64394-c3bb8d94,trade,75,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001340"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1340, ""turn_index"": 75}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001355"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1355, ""turn_index"": 75}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001360"", ""event_type"": ""TRADE_ACCEPTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1360, ""turn_index"": 75}]",[]
v1,mock-64394-c3bb8d94,trade,98,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001606"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1606, ""turn_index"": 98}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001611"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1611, ""turn_index"": 98}]",[]
v1,mock-64394-c3bb8d94,trade,103,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001672"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1672, ""turn_index"": 103}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001677"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1677, ""turn_index"": 103}]",[]
v1,mock-64394-c3bb8d94,trade,108,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001733"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1733, ""turn_index"": 108}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001738"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1738, ""turn_index"": 108}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001743"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1743, ""turn_index"": 108}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001748"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1748, ""turn_index"": 108}]",[]
v1,mock-64394-c3bb8d94,trade,112,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001788"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1788, ""turn_index"": 112}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001793"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1793, ""turn_index"": 112}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001798"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1798, ""turn_index"": 112}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001803"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1803, ""turn_index"": 112}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001808"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1808, ""turn_index"": 112}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001813"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 1813, ""turn_index"": 112}]",[]
v1,mock-64394-c3bb8d94,trade,119,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001947"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1947, ""turn_index"": 119}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-001952"", ""event_type"": ""TRADE_ACCEPTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 1952, ""turn_index"": 119}]",[]
v1,mock-64394-c3bb8d94,trade,134,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002194"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 2194, ""turn_index"": 134}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002199"", ""event_type"": ""TRADE_ACCEPTED"", ""player_id"": ""OpenAI GPT 5.4 mini"", ""seq"": 2199, ""turn_index"": 134}]",[]
v1,mock-64394-c3bb8d94,trade,154,"[{""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002544"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2544, ""turn_index"": 154}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002549"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2549, ""turn_index"": 154}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002554"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2554, ""turn_index"": 154}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002559"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2559, ""turn_index"": 154}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002564"", ""event_type"": ""TRADE_PROPOSED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2564, ""turn_index"": 154}, {""decision_id"": null, ""event_id"": ""mock-64394-c3bb8d94-evt-002569"", ""event_type"": ""TRADE_REJECTED"", ""player_id"": ""Gemini 3.5 Flash"", ""seq"": 2569, ""turn_index"": 154}]",[]
