call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
90,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000090,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3799,2832,2698,6631,0,0.01559325,21378,False,False,,,200,gen-1782791967-Ue0heUoiofapZ6Z9myDe
259,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000258,0,117,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3557,2733,2669,6290,0,0.01496625,25765,False,False,,,200,gen-1782794373-qmzEoLNHRBi2N2Eft4Vc
256,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000255,0,117,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4617,6078,2587,10695,0,0.035007,58282,False,False,,,200,gen-1782794297-E6WlHAkVgSCSk2HZlnAD
154,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000154,0,60,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4948,2736,2566,7684,0,0.032046,14857,False,False,,,200,gen-1782792855-Mg2NQjFi3q38kmOj0u1Q
182,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000182,0,69,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3368,2665,2499,6033,0,0.0145185,22828,False,False,,,200,gen-1782793208-HIwaznTbgLpSeOeJ8Of4
281,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000277,0,127,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4365,2650,2490,7015,0,0.0303975,23320,False,False,,,200,gen-1782794810-IlKIky8z6aG4L5lkevTD
307,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000301,0,136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4670,2599,2444,7269,0,0.030396,12422,False,False,,,200,gen-1782795166-GXF6oZNsBiBDIBTZS30g
156,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000156,0,62,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4130,2538,2382,6668,0,0.0145185,38166,False,False,,,200,gen-1782792883-blVR7uQxnGmsl8Vft1ML
273,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000269,1,121,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3580,2456,2359,6036,3328,0.0114906,21520,True,False,,,200,gen-1782794701-eCap7RNV2mkZrbdpXGzO
306,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000300,0,135,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4786,5010,2355,9796,0,0.029836,50890,False,False,,,200,gen-1782795115-cIdvaENrf6uXuoT5i6nR
131,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000131,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3876,2379,2219,6255,0,0.0136125,23056,False,False,,,200,gen-1782792529-vo5ddnhISEbhZO0T46uy
210,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000210,0,90,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3188,2267,2200,5455,0,0.0125925,17607,False,False,,,200,gen-1782793566-H6C2gt6XlpxY0ne3FrX1
192,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000192,0,75,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3558,2318,2160,5876,0,0.0130995,22645,False,False,,,200,gen-1782793335-fuAUU7CFjuA7OhrgdKxj
116,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000116,0,49,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3401,2278,2125,5679,0,0.01280175,23175,False,False,,,200,gen-1782792286-Ew6hLme0R0iG0uA9zrwN
229,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000229,0,104,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4668,5269,2112,9937,0,0.031013,53773,False,False,,,200,gen-1782793839-Yuy3pigioKkfshnAPDUY
240,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000239,0,112,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3315,2204,2032,5519,0,0.01240425,17276,False,False,,,200,gen-1782794060-dpDnD2kG1APVYTvWL3LY
235,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000234,0,108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3338,2157,2009,5495,0,0.01221,21056,False,False,,,200,gen-1782793970-xSy7CvYInvFEQDTinuV9
127,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000127,0,51,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5301,4320,2004,9621,0,0.026901,43247,False,False,,,200,gen-1782792446-awvbNlv1wfMBiAXVC7Xn
95,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000095,0,40,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5295,4513,1998,9808,0,0.02786,43289,False,False,,,200,gen-1782792029-4eKPQDv2AzOTWUiYGeA7
60,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000060,0,31,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3159,2092,1983,5251,0,0.01178325,19314,False,False,,,200,gen-1782791651-qAahSi85QrLzlVrg6JRZ
