schema_version,trace_analyzer_version,failure_taxonomy_version,kind,run_id,finding_id,finding_type,severity,confidence,status,turn_index,decision_id,player_id,model_id,event_seq_start,event_seq_end,supporting_event_ids,supporting_action_ids,supporting_decision_ids,summary,details,derived_metrics,snapshot_path,human_review_required,human_review_status,tags
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000011,property_purchase,low,1.0,deterministic,11,,Claude Opus 4.8,,139,139,"[""mock-83265-81ed4937-evt-000139""]",[],[],Claude Opus 4.8 purchased property for 220,"{""price"": 220, ""property_space"": null, ""space_index"": 21}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000012,major_cash_swing,medium,1.0,deterministic,11,,Claude Opus 4.8,,140,140,"[""mock-83265-81ed4937-evt-000140""]",[],[],Claude Opus 4.8 cash changed by -220 for buy_property,"{""delta"": -220, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000013,major_cash_swing,medium,1.0,deterministic,12,,Gemini 3.1 Pro Preview,,149,149,"[""mock-83265-81ed4937-evt-000149""]",[],[],Gemini 3.1 Pro Preview cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000014,property_purchase,low,1.0,deterministic,12,,Gemini 3.1 Pro Preview,,154,154,"[""mock-83265-81ed4937-evt-000154""]",[],[],Gemini 3.1 Pro Preview purchased property for 120,"{""price"": 120, ""property_space"": null, ""space_index"": 9}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000015,property_purchase,low,1.0,deterministic,13,,Grok 4.3,,168,168,"[""mock-83265-81ed4937-evt-000168""]",[],[],Grok 4.3 purchased property for 260,"{""price"": 260, ""property_space"": null, ""space_index"": 27}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000016,major_cash_swing,medium,1.0,deterministic,13,,Grok 4.3,,169,169,"[""mock-83265-81ed4937-evt-000169""]",[],[],Grok 4.3 cash changed by -260 for buy_property,"{""delta"": -260, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000017,property_purchase,low,1.0,deterministic,14,,OpenAI GPT 5.5,,182,182,"[""mock-83265-81ed4937-evt-000182""]",[],[],OpenAI GPT 5.5 purchased property for 300,"{""price"": 300, ""property_space"": null, ""space_index"": 31}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000018,major_cash_swing,medium,1.0,deterministic,14,,OpenAI GPT 5.5,,183,183,"[""mock-83265-81ed4937-evt-000183""]",[],[],OpenAI GPT 5.5 cash changed by -300 for buy_property,"{""delta"": -300, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000019,property_purchase,low,1.0,deterministic,16,,Claude Opus 4.8,,205,205,"[""mock-83265-81ed4937-evt-000205""]",[],[],Claude Opus 4.8 purchased property for 240,"{""price"": 240, ""property_space"": null, ""space_index"": 24}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000020,major_cash_swing,medium,1.0,deterministic,16,,Claude Opus 4.8,,206,206,"[""mock-83265-81ed4937-evt-000206""]",[],[],Claude Opus 4.8 cash changed by -240 for buy_property,"{""delta"": -240, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000021,property_purchase,low,1.0,deterministic,18,,Grok 4.3,,229,229,"[""mock-83265-81ed4937-evt-000229""]",[],[],Grok 4.3 purchased property for 200,"{""price"": 200, ""property_space"": null, ""space_index"": 35}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000022,major_cash_swing,medium,1.0,deterministic,18,,Grok 4.3,,230,230,"[""mock-83265-81ed4937-evt-000230""]",[],[],Grok 4.3 cash changed by -200 for buy_property,"{""delta"": -200, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000023,major_cash_swing,medium,1.0,deterministic,19,,OpenAI GPT 5.5,,239,239,"[""mock-83265-81ed4937-evt-000239""]",[],[],OpenAI GPT 5.5 cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000024,property_purchase,low,1.0,deterministic,19,,OpenAI GPT 5.5,,244,244,"[""mock-83265-81ed4937-evt-000244""]",[],[],OpenAI GPT 5.5 purchased property for 60,"{""price"": 60, ""property_space"": null, ""space_index"": 3}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000025,property_purchase,low,1.0,deterministic,20,,Claude Opus 4.8,,258,258,"[""mock-83265-81ed4937-evt-000258""]",[],[],Claude Opus 4.8 purchased property for 280,"{""price"": 280, ""property_space"": null, ""space_index"": 29}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000026,major_cash_swing,medium,1.0,deterministic,20,,Claude Opus 4.8,,259,259,"[""mock-83265-81ed4937-evt-000259""]",[],[],Claude Opus 4.8 cash changed by -280 for buy_property,"{""delta"": -280, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000027,property_purchase,low,1.0,deterministic,23,,Gemini 3.1 Pro Preview,,294,294,"[""mock-83265-81ed4937-evt-000294""]",[],[],Gemini 3.1 Pro Preview purchased property for 300,"{""price"": 300, ""property_space"": null, ""space_index"": 32}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000028,major_cash_swing,medium,1.0,deterministic,23,,Gemini 3.1 Pro Preview,,295,295,"[""mock-83265-81ed4937-evt-000295""]",[],[],Gemini 3.1 Pro Preview cash changed by -300 for buy_property,"{""delta"": -300, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000029,major_cash_swing,medium,1.0,deterministic,24,,Grok 4.3,,304,304,"[""mock-83265-81ed4937-evt-000304""]",[],[],Grok 4.3 cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000030,property_purchase,low,1.0,deterministic,25,,OpenAI GPT 5.5,,317,317,"[""mock-83265-81ed4937-evt-000317""]",[],[],OpenAI GPT 5.5 purchased property for 140,"{""price"": 140, ""property_space"": null, ""space_index"": 13}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000031,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,323,323,"[""mock-83265-81ed4937-evt-000323""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000032,trade_rejected,low,1.0,deterministic,25,,OpenAI GPT 5.5,,328,328,"[""mock-83265-81ed4937-evt-000328""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000033,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,333,333,"[""mock-83265-81ed4937-evt-000333""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000034,trade_countered,low,1.0,deterministic,25,,OpenAI GPT 5.5,,338,338,"[""mock-83265-81ed4937-evt-000338""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 1}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000035,trade_accepted,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,343,343,"[""mock-83265-81ed4937-evt-000343""]",[],[],TRADE_ACCEPTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 1}",{},,False,not_required,"[""trade_accepted""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000036,major_cash_swing,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,344,344,"[""mock-83265-81ed4937-evt-000344""]",[],[],OpenAI GPT 5.5 cash changed by -250 for TRADE_CASH,"{""delta"": -250, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000037,major_cash_swing,medium,1.0,deterministic,25,,Claude Opus 4.8,,345,345,"[""mock-83265-81ed4937-evt-000345""]",[],[],Claude Opus 4.8 cash changed by 250 for TRADE_CASH,"{""delta"": 250, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000038,property_transfer,low,1.0,deterministic,25,,OpenAI GPT 5.5,,346,346,"[""mock-83265-81ed4937-evt-000346""]",[],[],Claude Opus 4.8 transferred property to OpenAI GPT 5.5,"{""from_player_id"": ""Claude Opus 4.8"", ""reason"": """", ""space_index"": 14, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""property_transfer""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000039,property_transfer,low,1.0,deterministic,25,,Claude Opus 4.8,,347,347,"[""mock-83265-81ed4937-evt-000347""]",[],[],OpenAI GPT 5.5 transferred property to Claude Opus 4.8,"{""from_player_id"": ""OpenAI GPT 5.5"", ""reason"": """", ""space_index"": 25, ""to_player_id"": ""Claude Opus 4.8""}",{},,False,not_required,"[""property_transfer""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000040,major_cash_swing,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,352,352,"[""mock-83265-81ed4937-evt-000352""]",[],[],OpenAI GPT 5.5 cash changed by -300 for BUILD,"{""delta"": -300, ""reason"": ""BUILD""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000041,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,353,353,"[""mock-83265-81ed4937-evt-000353""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 11}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000042,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,354,354,"[""mock-83265-81ed4937-evt-000354""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 13}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000043,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,355,355,"[""mock-83265-81ed4937-evt-000355""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 14}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000044,property_mortgaged,low,1.0,deterministic,25,,OpenAI GPT 5.5,,361,361,"[""mock-83265-81ed4937-evt-000361""]",[],[],OpenAI GPT 5.5 generated PROPERTY_MORTGAGED,"{""amount"": 150, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 31}",{},,False,not_required,"[""property_mortgaged""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000045,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,367,367,"[""mock-83265-81ed4937-evt-000367""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 14}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000046,property_mortgaged,low,1.0,deterministic,25,,OpenAI GPT 5.5,,373,373,"[""mock-83265-81ed4937-evt-000373""]",[],[],OpenAI GPT 5.5 generated PROPERTY_MORTGAGED,"{""amount"": 100, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 19}",{},,False,not_required,"[""property_mortgaged""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000047,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,379,379,"[""mock-83265-81ed4937-evt-000379""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 11}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000048,property_mortgaged,low,1.0,deterministic,25,,OpenAI GPT 5.5,,385,385,"[""mock-83265-81ed4937-evt-000385""]",[],[],OpenAI GPT 5.5 generated PROPERTY_MORTGAGED,"{""amount"": 30, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 3}",{},,False,not_required,"[""property_mortgaged""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000049,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,391,391,"[""mock-83265-81ed4937-evt-000391""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 13}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000050,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,396,396,"[""mock-83265-81ed4937-evt-000396""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000051,trade_rejected,low,1.0,deterministic,25,,OpenAI GPT 5.5,,401,401,"[""mock-83265-81ed4937-evt-000401""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000052,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,406,406,"[""mock-83265-81ed4937-evt-000406""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000053,trade_countered,low,1.0,deterministic,25,,OpenAI GPT 5.5,,411,411,"[""mock-83265-81ed4937-evt-000411""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 1}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000054,trade_countered,low,1.0,deterministic,25,,OpenAI GPT 5.5,,416,416,"[""mock-83265-81ed4937-evt-000416""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 2}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000055,trade_countered,low,1.0,deterministic,25,,OpenAI GPT 5.5,,421,421,"[""mock-83265-81ed4937-evt-000421""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 3}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000056,trade_countered,low,1.0,deterministic,25,,OpenAI GPT 5.5,,426,426,"[""mock-83265-81ed4937-evt-000426""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 4}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000057,trade_accepted,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,431,431,"[""mock-83265-81ed4937-evt-000431""]",[],[],TRADE_ACCEPTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 4}",{},,False,not_required,"[""trade_accepted""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000058,major_cash_swing,medium,1.0,deterministic,25,,Gemini 3.1 Pro Preview,,432,432,"[""mock-83265-81ed4937-evt-000432""]",[],[],Gemini 3.1 Pro Preview cash changed by -250 for TRADE_CASH,"{""delta"": -250, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000059,major_cash_swing,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,433,433,"[""mock-83265-81ed4937-evt-000433""]",[],[],OpenAI GPT 5.5 cash changed by 250 for TRADE_CASH,"{""delta"": 250, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000060,property_transfer,low,1.0,deterministic,25,,Gemini 3.1 Pro Preview,,434,434,"[""mock-83265-81ed4937-evt-000434""]",[],[],OpenAI GPT 5.5 transferred property to Gemini 3.1 Pro Preview,"{""from_player_id"": ""OpenAI GPT 5.5"", ""reason"": """", ""space_index"": 31, ""to_player_id"": ""Gemini 3.1 Pro Preview""}",{},,False,not_required,"[""property_transfer""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000061,major_cash_swing,medium,1.0,deterministic,25,,OpenAI GPT 5.5,,440,440,"[""mock-83265-81ed4937-evt-000440""]",[],[],OpenAI GPT 5.5 cash changed by -200 for BUILD,"{""delta"": -200, ""reason"": ""BUILD""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000062,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,441,441,"[""mock-83265-81ed4937-evt-000441""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 11}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000063,house_built,low,1.0,deterministic,25,,OpenAI GPT 5.5,,442,442,"[""mock-83265-81ed4937-evt-000442""]",[],[],OpenAI GPT 5.5 generated HOUSE_BUILT,"{""count"": 1, ""player_id"": ""OpenAI GPT 5.5"", ""space_index"": 14}",{},,False,not_required,"[""house_built""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000064,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,447,447,"[""mock-83265-81ed4937-evt-000447""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000065,trade_rejected,low,1.0,deterministic,25,,OpenAI GPT 5.5,,452,452,"[""mock-83265-81ed4937-evt-000452""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000066,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,457,457,"[""mock-83265-81ed4937-evt-000457""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000067,trade_rejected,low,1.0,deterministic,25,,OpenAI GPT 5.5,,462,462,"[""mock-83265-81ed4937-evt-000462""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000068,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,467,467,"[""mock-83265-81ed4937-evt-000467""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000069,trade_rejected,low,1.0,deterministic,25,,OpenAI GPT 5.5,,472,472,"[""mock-83265-81ed4937-evt-000472""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-83265-81ed4937,trace-000070,trade_proposed,low,1.0,deterministic,25,,OpenAI GPT 5.5,,477,477,"[""mock-83265-81ed4937-evt-000477""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
