decision_id,turn_index,player_id,decision_type,action,attempt_count,invalid_attempts,retry_used,fallback_used,latency_ms,applied,optimality_status
mock-321229807-87ca99d7-dec-000016,4,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,10107,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000017,4,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5498,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000018,4,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11848,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000019,4,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11151,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000020,4,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,13440,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000021,4,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7664,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000022,4,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10301,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000023,5,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6399,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000024,6,Gemini 3.1 Pro Preview,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3645,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000025,6,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,3824,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000026,7,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,5857,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000027,7,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5168,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000028,8,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4735,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000029,8,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14639,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000030,8,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6888,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000031,8,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11790,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000032,8,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,8440,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000033,8,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,5613,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000034,8,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13198,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000035,10,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6629,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000036,11,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4684,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000037,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14313,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000038,12,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6027,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000039,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,43333,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000040,12,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,10190,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000041,12,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,11293,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000042,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,29783,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000043,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,13605,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000044,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,29322,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000045,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,14526,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000046,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,59586,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000047,12,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11582,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000048,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,51292,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000049,12,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4912,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000050,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,12839,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000051,12,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6450,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000052,12,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,41627,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000053,13,Claude Opus 4.8,JAIL_DECISION,pay_jail_fine,1,0,False,False,7663,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000054,13,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,7337,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000055,13,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8776,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000056,14,Gemini 3.1 Pro Preview,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,5119,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000057,14,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4306,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000058,15,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,9496,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000059,15,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4009,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000060,16,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4348,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000061,16,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,53363,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000062,16,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,2,1,True,False,16307,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000063,16,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,26210,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000064,16,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8702,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000065,16,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,34279,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000066,16,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,12168,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000067,16,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14263,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000068,16,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,7176,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000069,16,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,13310,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000070,16,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17381,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000071,17,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8365,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000072,18,Gemini 3.1 Pro Preview,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4193,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000073,18,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4116,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000074,19,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7316,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000075,20,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4759,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000076,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,18711,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000077,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,66049,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000078,20,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10230,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000079,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,33186,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000080,20,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8928,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000081,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,35377,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000082,20,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4477,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000083,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,25839,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000084,20,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8867,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000085,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,27721,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000086,20,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,4593,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000087,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13850,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000088,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,33168,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000089,21,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13936,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000090,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,46927,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000091,21,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4960,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000092,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,19880,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000093,21,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,5504,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000094,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,57322,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000095,21,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6099,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000096,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13492,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000097,22,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5732,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000098,23,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,5596,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000099,23,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5627,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000100,24,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,5876,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000101,24,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,3579,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000102,24,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,3468,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000103,24,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4370,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000104,25,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5983,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000105,26,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,27432,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000106,26,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,16660,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000107,26,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4699,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000108,26,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,7884,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000109,26,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12317,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000110,27,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9887,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000111,28,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5477,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000112,29,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5400,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000113,30,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4766,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000114,30,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14433,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000115,30,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,2,1,True,False,10619,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000116,30,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,44288,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000117,30,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6837,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000118,30,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,15953,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000119,30,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4489,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000120,30,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,49931,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000121,30,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5106,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000122,30,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10631,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000123,31,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3955,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000124,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,25583,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000125,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,27957,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000126,31,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8599,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000127,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,32215,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000128,31,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,2,1,True,False,10421,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000129,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,29225,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000130,31,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7197,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000131,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,23270,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000132,32,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4863,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000133,33,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4655,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000134,34,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8874,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000135,35,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,37927,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000136,35,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,15408,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000137,35,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,37319,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000138,36,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,9398,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000139,36,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16876,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000140,37,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4768,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000141,38,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4043,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000142,39,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,34892,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000143,39,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,42961,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000144,40,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11123,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000145,41,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4680,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000146,42,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7318,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000147,43,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4503,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000148,43,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,39771,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000149,43,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7116,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000150,43,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,45142,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000151,43,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6985,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000152,43,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,13269,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000153,43,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,accept_trade,2,1,True,False,14228,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000154,43,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14238,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000155,43,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5509,True,NOT_SCORED_NO_ORACLE
mock-321229807-87ca99d7-dec-000156,43,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,25785,True,NOT_SCORED_NO_ORACLE
