decision_id,turn_index,player_id,decision_type,action,attempt_count,invalid_attempts,retry_used,fallback_used,latency_ms,applied,optimality_status
mock-24591-46c1eb90-dec-000044,16,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3139,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000045,16,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,18578,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000046,16,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13463,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000047,16,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11836,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000048,16,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11367,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000049,16,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7993,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000050,17,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,9681,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000051,17,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,11123,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000052,17,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,3590,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000053,18,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13697,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000054,19,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,2440,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000055,19,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8405,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000056,19,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,3856,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000057,19,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4066,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000058,20,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11335,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000059,21,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3612,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000060,21,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,15607,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000061,21,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9043,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000062,21,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7493,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000063,22,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,24536,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000064,23,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,5077,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000065,23,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5089,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000066,24,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,9495,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000067,24,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7633,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000068,25,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12511,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000069,26,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10478,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000070,27,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7691,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000071,28,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,10863,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000072,28,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6015,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000073,29,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12766,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000074,30,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7656,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000075,30,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7125,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000076,30,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5837,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000077,31,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,7610,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000078,31,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9678,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000079,32,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13044,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000080,33,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,2335,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000081,34,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,21022,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000082,35,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,54373,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000083,35,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,2,1,True,False,21579,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000084,35,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,12598,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000085,35,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16486,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000086,36,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,7164,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000087,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8289,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000088,36,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9485,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000089,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5777,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000090,37,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8832,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000091,38,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7490,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000092,39,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16238,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000093,40,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,9055,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000094,40,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5722,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000095,40,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8802,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000096,40,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9967,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000097,40,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8364,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000098,40,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7993,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000099,40,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,10646,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000100,40,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8037,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000101,40,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12450,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000102,41,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9899,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000103,42,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,30559,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000104,42,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,8607,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000105,42,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,9595,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000106,42,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9669,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000107,42,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,19005,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000108,43,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,18251,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000109,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8832,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000110,44,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,9643,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000111,44,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,8762,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000112,44,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,25975,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000113,44,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,8128,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000114,44,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,25383,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000115,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14531,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000116,44,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11232,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000117,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7157,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000118,44,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11019,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000119,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,9107,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000120,44,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13163,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000121,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6575,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000122,44,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6961,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000123,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7475,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000124,44,Grok 4.3,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,7318,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000125,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,10712,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000126,44,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13039,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000127,45,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12782,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000128,46,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,11113,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000129,46,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7365,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000130,47,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15600,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000131,48,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9773,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000132,49,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7800,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000133,50,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3465,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000134,50,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11456,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000135,51,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,18115,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000136,52,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6420,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000137,52,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13772,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000138,52,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6920,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000139,52,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8281,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000140,52,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,5848,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000141,52,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,2029,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000142,52,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5451,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000143,53,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11012,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000144,54,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4284,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000145,55,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,41049,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000146,56,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,8010,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000147,56,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5682,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000148,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11791,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000149,57,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13059,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000150,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7561,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000151,57,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,12182,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000152,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,10153,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000153,57,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,21944,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000154,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,13152,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000155,57,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,36225,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000156,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7758,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000157,57,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10527,True,NOT_SCORED_NO_ORACLE
mock-24591-46c1eb90-dec-000158,57,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,7469,True,NOT_SCORED_NO_ORACLE
