call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
367,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000359,0,143,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5729,6903,2903,12632,0,0.040244,65903,False,False,,,200,gen-1780840808-ck15sidHbCDk3A0gSuC3
223,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000219,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5024,3064,2850,8088,0,0.011704,16544,False,False,,,200,gen-1780838795-V6h0y1J8AweI6kiSPW4o
184,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000181,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4265,3095,2809,7360,0,0.0114175,17735,False,False,,,200,gen-1780838257-p9193p479a4Y5QbDvf7a
52,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000052,0,22,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4284,7331,2727,11615,0,0.040939,65919,False,False,,,200,gen-1780836658-n7fZYUlOGiAZOsjF0YmJ
191,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000187,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4753,2921,2713,7674,0,0.0111395,21443,False,False,,,200,gen-1780838365-gtevxc2ebzJdpsONoXRj
309,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000301,0,115,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5078,2929,2711,8007,0,0.011326,17344,False,False,,,200,gen-1780839961-74Cz3piH3oRYYG3AdGgw
138,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000137,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3382,2857,2708,6239,0,0.015393,25432,False,False,,,200,gen-1780837697-ZFlHQMBKPAn2W9DE6yHr
540,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000531,0,265,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4666,2915,2666,7581,0,0.011078,12950,False,False,,,200,gen-1780842153-lnLngZ8e9P8VM5thpbea
110,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000110,0,44,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4536,6508,2584,11044,0,0.037076,63681,False,False,,,200,gen-1780837350-mWTUOuhBA1BD9JclJ0jO
338,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000330,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5261,2760,2579,8021,0,0.0109105,16632,False,False,,,200,gen-1780840328-PetO60SvW3p8TBwLFLLn
313,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000305,0,119,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5029,2820,2553,7849,0,0.0109745,15574,False,False,,,200,gen-1780840006-PWZP9ULcgyM5qn8Fbr3G
285,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000278,0,102,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4961,2782,2522,7743,0,0.0108265,15203,False,False,,,200,gen-1780839681-cbw0UbUB7vhNTgSH8a48
403,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000395,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5367,2761,2455,8128,0,0.0109665,13986,False,False,,,200,gen-1780841300-3stmn4yGWNVFZoYOoHNs
337,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000329,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5206,2646,2452,7852,0,0.010541,15834,False,False,,,200,gen-1780840312-UmI4caVGfY9AETIhLZQn
286,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000279,0,102,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5064,2573,2399,7637,0,0.010251,14238,False,False,,,200,gen-1780839696-pfURhcfe0KKWdBkvsElM
201,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000197,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5223,2515,2381,7738,0,0.0101565,14032,False,False,,,200,gen-1780838506-XiC8OHvAj6TNyWJ6GhQN
258,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000251,0,83,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5155,2539,2353,7694,0,0.0101945,13022,False,False,,,200,gen-1780839377-nqSm66UPenJkV2nc8Rb2
241,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000235,0,76,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4422,2589,2346,7011,0,0.009978,15161,False,False,,,200,gen-1780839099-9rbGDcMm9Y9nmqAnyf23
402,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000394,0,166,LIQUIDATION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4891,5819,2341,10710,0,0.033986,56867,False,False,,,200,gen-1780841242-NfhAyyAqH1Cp3YyUky0l
276,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000269,0,97,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4887,2484,2303,7371,0,0.0098955,14474,False,False,,,200,gen-1780839562-ocTx3ii0y4REVxgnJWvm
