decision_id,turn_index,player_id,decision_type,action,attempt_count,invalid_attempts,retry_used,fallback_used,latency_ms,applied,optimality_status
mock-64394-c3bb8d94-dec-000056,31,Gemini 3.5 Flash,AUCTION_BID_DECISION,bid_auction,1,0,False,False,4163,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000057,31,OpenAI GPT 5.4 mini,AUCTION_BID_DECISION,bid_auction,1,0,False,False,10732,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000058,31,Gemini 3.5 Flash,AUCTION_BID_DECISION,drop_out,1,0,False,False,4737,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000059,31,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,24703,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000060,31,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,19314,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000061,31,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,36896,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000062,31,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17461,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000063,32,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,2676,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000064,32,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6846,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000065,32,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4184,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000066,32,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6883,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000067,32,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10655,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000068,32,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7488,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000069,32,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10582,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000070,32,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5413,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000071,33,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10175,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000072,34,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,2116,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000073,34,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,2228,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000074,35,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15250,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000075,36,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,2098,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000076,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7750,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000077,36,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,16781,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000078,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7349,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000079,36,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13475,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000080,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8144,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000081,36,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,13520,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000082,36,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,3589,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000083,37,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6573,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000084,37,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,17400,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000085,37,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,5116,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000086,37,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,13189,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000087,37,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4990,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000088,38,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10577,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000089,39,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,20833,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000090,39,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,21378,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000091,39,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,14144,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000092,39,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6273,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000093,39,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9669,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000094,39,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9666,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000095,40,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,43289,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000096,41,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3234,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000097,41,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5697,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000098,42,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8014,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000099,42,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,16575,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000100,42,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6161,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000101,43,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7027,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000102,44,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,10031,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000103,44,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7753,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000104,45,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,26865,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000105,45,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,16013,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000106,45,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,12012,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000107,45,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10610,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000108,45,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7317,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000109,46,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,24063,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000110,47,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7484,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000111,47,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9921,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000112,47,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8943,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000113,48,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,10137,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000114,48,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9042,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000115,49,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,3357,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000116,49,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,23175,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000117,49,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5152,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000118,49,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8065,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000119,49,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5847,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000120,49,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,17154,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000121,49,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6531,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000122,49,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15593,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000123,50,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,23712,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000124,51,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6884,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000125,51,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,33347,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000126,51,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11485,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000127,51,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,43247,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000128,51,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8057,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000129,52,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,10050,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000130,52,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,20986,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000131,53,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,23056,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000132,53,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8799,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000133,53,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,23583,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000134,54,Claude Haiku 4.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,23234,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000135,54,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,27287,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000136,55,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4867,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000137,56,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12546,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000138,57,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5453,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000139,58,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,27737,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000140,59,Gemini 3.5 Flash,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4451,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000141,59,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7235,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000142,59,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,20120,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000143,59,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,6838,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000144,59,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,20578,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000145,59,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7187,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000146,59,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,32091,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000147,59,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,7792,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000148,59,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,7223,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000149,59,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,10078,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000150,59,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,11215,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000151,59,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,6084,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000152,59,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,18250,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000153,59,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6530,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000154,60,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14857,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000155,61,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12766,True,NOT_SCORED_NO_ORACLE
mock-64394-c3bb8d94-dec-000156,62,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,38166,True,NOT_SCORED_NO_ORACLE
