call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
10,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000010,0,4,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2192,716,546,2908,0,0.012976,7119,False,False,,,200,gen-1784095892-ssGQJh4fx8SdEF0eb8iC
11,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000011,0,4,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2102,647,516,2749,0,0.02992,16855,False,False,,,200,gen-1784095899-1DL0tcXHUxN7bwcx37BJ
12,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000012,0,4,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2581,579,405,3160,0,0.01211,6492,True,False,,,200,gen-1784095917-IKMMHInR3cWbVJIM5oyk
13,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000012,1,4,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,2846,557,424,3403,0,0.012376,5340,True,False,,,200,gen-1784095923-5naZsZkhct73cSsSQbd4
14,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000013,0,4,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2416,387,304,2803,0,0.02369,12353,False,False,,,200,gen-1784095930-vFgnAhCNav3mN3iEQwih
15,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000014,0,4,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2425,627,483,3052,0,0.030935,12891,False,False,,,200,gen-1784095941-ksiLDSU3RUcasGM72QOb
16,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000015,0,4,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,2776,465,374,3241,128,0.0044981,5926,False,False,,,200,gen-1784095956-D5ZIN9ycC05jyjMjWaQO
17,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000016,0,4,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2627,451,298,3078,0,0.026665,10107,False,False,,,200,gen-1784095962-BythZbnhcmZyuqbssT87
18,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000017,0,4,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3007,476,374,3483,576,0.00434395,5498,False,False,,,200,gen-1784095975-4Tk5GDxG9jy9l47hrElJ
19,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000018,0,4,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2854,563,416,3417,0,0.03116,11848,False,False,,,200,gen-1784095981-vB0aj6CGdVk9qYxrDQLn
20,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000019,0,4,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3258,827,745,4085,576,0.0055352,11151,False,False,,,200,gen-1784095995-ikTR9utvEzfwNEAMwQ3D
21,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000020,0,4,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3072,660,516,3732,2304,0.024792,13440,False,False,,,200,gen-1784096008-NkssBA1ZlITkWmcC1z15
22,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000021,0,4,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5327,420,72,5747,0,0.037135,7664,False,False,,,200,gen-1784096021-Mx3NOv6mqRbfJS5bzSf2
23,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000022,0,4,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3220,415,328,3635,0,0.02855,10301,False,False,,,200,gen-1784096031-nLjbUXWtS2rU2pIVFPlv
24,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000023,0,5,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5665,346,87,6011,0,0.036975,6399,False,False,,,200,gen-1784096046-W2dx8gF2yrQqWiHLdsVY
25,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000024,0,6,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3087,219,128,3306,0,0.008802,3645,False,False,,,200,gen-1784096053-gnaFH12VgMRwbrS4yr2P
26,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000025,0,6,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3490,310,236,3800,0,0.0107,3824,False,False,,,200,gen-1784096057-69FfchDws7shF94QTYDc
27,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000026,0,7,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3241,374,297,3615,128,0.00485185,5857,False,False,,,200,gen-1784096061-hE0qEU0Hh642LNEkUaUT
28,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000027,0,7,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3661,514,456,4175,1024,0.00478605,5168,False,False,,,200,gen-1784096067-sFM5eqGV9nFeVjqe5ofV
29,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000028,0,8,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3145,179,101,3324,0,0.021095,4735,False,False,,,200,gen-1784096072-eIGLfcePPhAoxIcky8q3
30,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000029,0,8,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3379,676,516,4055,0,0.037175,14639,False,False,,,200,gen-1784096077-aRoFjWnOz0551wx617o7
31,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000030,0,8,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3670,474,395,4144,128,0.0056381,6888,False,False,,,200,gen-1784096092-Jmw9fGTt0qIS6yqXznS5
32,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000031,0,8,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3411,527,359,3938,0,0.032865,11790,False,False,,,200,gen-1784096099-C2PGIgpjsyOaLqCSAlgF
33,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000032,0,8,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3541,890,693,4431,0,0.017762,8440,False,False,,,200,gen-1784096111-pOeQQcPqNxroV2h7Fge0
34,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000033,0,8,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3437,220,148,3657,0,0.023785,5613,False,False,,,200,gen-1784096119-RuV2o8YwV0GaZUuEB6Q2
35,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000034,0,8,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3434,595,516,4029,0,0.03502,13198,False,False,,,200,gen-1784096125-D60nCp5MWTkz7jNsSk1b
36,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000035,0,10,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3546,614,550,4160,0,0.01446,6629,False,False,,,200,gen-1784096138-S9PJsmyDHb0NnbzZ6acZ
37,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000036,0,11,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3571,394,332,3965,1024,0.00437355,4684,False,False,,,200,gen-1784096145-OuvM7xkiE7MRg9tRd30T
38,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000037,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3094,679,516,3773,0,0.03584,14313,False,False,,,200,gen-1784096150-hDQF5uIgVWFshUQHbGBV
39,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000038,0,12,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5451,314,76,5765,0,0.035105,6027,False,False,,,200,gen-1784096165-4z3NL7sKyGDtAKkrdlhv
40,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000039,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3201,2032,1868,5233,0,0.076965,43333,False,False,,,200,gen-1784096171-9fI6sTPko9SqCmw3nU7f
41,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000040,0,12,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3468,1062,851,4530,0,0.01968,10190,False,False,,,200,gen-1784096215-wG1o18lUF8VI9CjUgMiY
42,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000041,0,12,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3305,453,370,3758,0,0.030115,11293,False,False,,,200,gen-1784096225-RS2fQB2EC4n9tBrtZv3W
43,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000042,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3350,1372,1292,4722,0,0.05791,29783,False,False,,,200,gen-1784096237-VWImoqpfEIkHu4kqq9mY
44,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000043,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3407,611,516,4018,0,0.035365,13605,False,False,,,200,gen-1784096266-kJGAXA3mu4v6UIMAUTVq
45,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000044,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3420,1414,1317,4834,0,0.05952,29322,False,False,,,200,gen-1784096280-BpPXFu2gt20ZVhj3cvuR
46,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000045,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3406,615,516,4021,0,0.03548,14526,False,False,,,200,gen-1784096310-IBqnZL4Kkx1rcclNNe1u
47,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000046,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3368,2995,2824,6363,0,0.10669,59586,False,False,,,200,gen-1784096324-v7h7TzTNteE3upEw3KyJ
48,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000047,0,12,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3638,868,763,4506,576,0.0061127,11582,False,False,,,200,gen-1784096384-xNE3AFiVPegqL09S6SEB
49,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000048,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3378,2240,2070,5618,0,0.08409,51292,False,False,,,200,gen-1784096396-yquj48BIeyYJx22AKwdF
50,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000049,0,12,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3713,506,408,4219,576,0.00530145,4912,False,False,,,200,gen-1784096448-lBDFbZ9JZwQ9tdAYhEOZ
51,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000050,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3448,692,516,4140,0,0.038,12839,False,False,,,200,gen-1784096453-pZqafKJaktZFUqGMnmzj
52,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000051,0,12,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6144,374,55,6518,0,0.04007,6450,False,False,,,200,gen-1784096466-vOUnRVt2WRfcMtUS4LEO
53,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000052,0,12,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3590,1980,1891,5570,0,0.07735,41627,False,False,,,200,gen-1784096473-ndtX6hoCXB3HTKS3blpK
54,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000053,0,13,JAIL_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5927,453,93,6380,0,0.04096,7663,False,False,,,200,gen-1784096514-6weiyV4befiNyyjWG16L
55,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000054,0,13,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6075,242,52,6317,0,0.036425,7337,False,False,,,200,gen-1784096522-xHCrwPOEhGv4sRr4VsUx
56,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000055,0,13,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6768,496,122,7264,0,0.04624,8776,False,False,,,200,gen-1784096530-kx6SpCEjzCGDSld0tcDH
57,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000056,0,14,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3689,419,329,4108,0,0.012406,5119,False,False,,,200,gen-1784096539-jxMP7BgNpJqtrMmxA3xN
58,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000057,0,14,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4093,347,280,4440,0,0.01235,4306,False,False,,,200,gen-1784096544-oXrn1juq2iUoiQGM6VFB
59,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000058,0,15,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3668,493,388,4161,192,0.0056159,9496,False,False,,,200,gen-1784096549-IlyfS1jNO1ZuReVkT5Zg
60,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000059,0,15,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4047,437,349,4484,1024,0.00507605,4009,False,False,,,200,gen-1784096559-4zJK5FWq2ZmhWlcPBlmf
61,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000060,0,16,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3357,170,86,3527,0,0.021885,4348,False,False,,,200,gen-1784096563-RbGDN343hsX1Su9zUZXy
62,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000061,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3566,2519,2331,6085,0,0.0934,53363,False,False,,,200,gen-1784096567-xe1LfypGjLx5mPnmvQbL
63,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000062,0,16,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3938,614,525,4552,960,0.0054495,8682,True,False,,,200,gen-1784096621-Sh6okF49FbfY8BHFM4WG
64,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000062,1,16,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3966,664,557,4630,128,0.0064831,7290,True,False,,,200,gen-1784096630-lw5CtLHw0ewN7R6NspG0
65,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000063,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3639,1204,1034,4843,0,0.054315,26210,False,False,,,200,gen-1784096638-zi8acThjz3Z7Za8F4nNJ
66,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000064,0,16,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3991,727,639,4718,960,0.00579825,8702,False,False,,,200,gen-1784096664-53h2YV2xEQzCTlqDt9Y2
67,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000065,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3711,1590,1432,5301,0,0.066255,34279,False,False,,,200,gen-1784096673-GGAK5Hu344xjyujrLFoo
68,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000066,0,16,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6888,423,66,7311,0,0.045015,12168,False,False,,,200,gen-1784096708-kHx5oW2Uts7t5Y3DLTFI
69,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000067,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3733,674,516,4407,0,0.038885,14263,False,False,,,200,gen-1784096720-0CzoNrPhe8dqV8xRG1FJ
70,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000068,0,16,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4034,643,470,4677,0,0.015784,7176,False,False,,,200,gen-1784096735-BkMjjwVxQMUTUjDJjp4Y
71,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000069,0,16,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3658,513,427,4171,0,0.03368,13310,False,False,,,200,gen-1784096742-K71ZeeTNsDJeiWVWxQ3Y
72,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000070,0,16,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3675,759,677,4434,0,0.041145,17381,False,False,,,200,gen-1784096755-iRZdgD66gpajePScNIio
73,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000071,0,17,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6810,554,172,7364,0,0.0479,8365,False,False,,,200,gen-1784096773-ZKPBRPyZflbtgS3RBUIB
74,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000072,0,18,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3711,259,178,3970,0,0.01053,4193,False,False,,,200,gen-1784096781-7n5dXNIlxVjnyb7nMc7L
75,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000073,0,18,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4037,248,167,4285,0,0.01105,4116,False,False,,,200,gen-1784096786-3Ypcy3YNTHcWn0OlN5Wd
76,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000074,0,19,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3949,509,421,4458,1024,0.00513355,7316,False,False,,,200,gen-1784096790-7uHLFa0Gd4Ny47kz77hF
77,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000075,0,20,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3334,179,83,3513,0,0.02204,4759,False,False,,,200,gen-1784096798-v40Zw8cfoAB759YhcxNw
78,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000076,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3542,596,498,4138,0,0.03559,18711,False,False,,,200,gen-1784096803-l3Hng0gmyFu3MmKEXDw1
79,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000077,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3588,3247,3067,6835,0,0.11535,66049,False,False,,,200,gen-1784096822-2QDoifBAekyxFzFpKM2C
80,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000078,0,20,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6926,629,139,7555,0,0.050355,10230,False,False,,,200,gen-1784096888-aEmaJfmgkqCY7BMHcGZt
81,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000079,0,20,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3718,1627,1451,5345,0,0.0674,33186,False,False,,,200,gen-1784096898-7rQrPgY6XPoG3OMU2J8w
82,mock-321229807-87ca99d7,mock-321229807-87ca99d7-dec-000080,0,20,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7083,583,125,7666,0,0.04999,8928,False,False,,,200,gen-1784096932-6YFDRyTwUgqcxHDhLF2I
