schema_version,trace_analyzer_version,failure_taxonomy_version,kind,run_id,finding_id,finding_type,severity,confidence,status,turn_index,decision_id,player_id,model_id,event_seq_start,event_seq_end,supporting_event_ids,supporting_action_ids,supporting_decision_ids,summary,details,derived_metrics,snapshot_path,human_review_required,human_review_status,tags
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000010,large_rent_payment,medium,1.0,deterministic,118,,OpenAI GPT 5.4 mini,,2155,2155,"[""mock-24591-46c1eb90-evt-002155""]",[],[],OpenAI GPT 5.4 mini paid 200 rent to Gemini 3.5 Flash,"{""amount"": 200, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000011,large_rent_payment,medium,1.0,deterministic,122,,Claude Haiku 4.5,,2248,2248,"[""mock-24591-46c1eb90-evt-002248""]",[],[],Claude Haiku 4.5 paid 130 rent to Gemini 3.5 Flash,"{""amount"": 130, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000012,large_rent_payment,medium,1.0,deterministic,125,,Claude Haiku 4.5,,2311,2311,"[""mock-24591-46c1eb90-evt-002311""]",[],[],Claude Haiku 4.5 paid 200 rent to Gemini 3.5 Flash,"{""amount"": 200, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000013,large_rent_payment,medium,1.0,deterministic,132,,Claude Haiku 4.5,,2517,2517,"[""mock-24591-46c1eb90-evt-002517""]",[],[],Claude Haiku 4.5 paid 200 rent to Gemini 3.5 Flash,"{""amount"": 200, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000014,large_rent_payment,medium,1.0,deterministic,144,,Claude Haiku 4.5,,2769,2769,"[""mock-24591-46c1eb90-evt-002769""]",[],[],Claude Haiku 4.5 paid 130 rent to Gemini 3.5 Flash,"{""amount"": 130, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000015,large_rent_payment,medium,1.0,deterministic,146,,OpenAI GPT 5.4 mini,,2799,2799,"[""mock-24591-46c1eb90-evt-002799""]",[],[],OpenAI GPT 5.4 mini paid 200 rent to Gemini 3.5 Flash,"{""amount"": 200, ""to_player_id"": ""Gemini 3.5 Flash""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000016,schema_failure,high,1.0,deterministic,35,mock-24591-46c1eb90-dec-000083,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,596,600,"[""mock-24591-46c1eb90-evt-000596"", ""mock-24591-46c1eb90-evt-000597"", ""mock-24591-46c1eb90-evt-000598"", ""mock-24591-46c1eb90-evt-000599"", ""mock-24591-46c1eb90-evt-000600""]","[""mock-24591-46c1eb90-dec-000083""]","[""mock-24591-46c1eb90-dec-000083""]",Insufficient cash for trade bundle.,"{""validation_error"": ""Insufficient cash for trade bundle.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000017,schema_failure,high,1.0,deterministic,118,mock-24591-46c1eb90-dec-000294,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,2147,2156,"[""mock-24591-46c1eb90-evt-002147"", ""mock-24591-46c1eb90-evt-002148"", ""mock-24591-46c1eb90-evt-002149"", ""mock-24591-46c1eb90-evt-002150"", ""mock-24591-46c1eb90-evt-002151"", ""mock-24591-46c1eb90-evt-002152"", ""mock-24591-46c1eb90-evt-002153"", ""mock-24591-46c1eb90-evt-002154"", ""mock-24591-46c1eb90-evt-002155"", ""mock-24591-46c1eb90-evt-002156""]","[""mock-24591-46c1eb90-dec-000294""]","[""mock-24591-46c1eb90-dec-000294""]",No hotel to sell.,"{""validation_error"": ""No hotel to sell.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000018,schema_failure,high,1.0,deterministic,127,mock-24591-46c1eb90-dec-000328,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,2393,2396,"[""mock-24591-46c1eb90-evt-002393"", ""mock-24591-46c1eb90-evt-002394"", ""mock-24591-46c1eb90-evt-002395"", ""mock-24591-46c1eb90-evt-002396""]","[""mock-24591-46c1eb90-dec-000328""]","[""mock-24591-46c1eb90-dec-000328""]",Insufficient cash to build.,"{""validation_error"": ""Insufficient cash to build.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000019,schema_failure,high,1.0,deterministic,134,mock-24591-46c1eb90-dec-000347,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,2539,2548,"[""mock-24591-46c1eb90-evt-002539"", ""mock-24591-46c1eb90-evt-002540"", ""mock-24591-46c1eb90-evt-002541"", ""mock-24591-46c1eb90-evt-002542"", ""mock-24591-46c1eb90-evt-002543"", ""mock-24591-46c1eb90-evt-002544"", ""mock-24591-46c1eb90-evt-002545"", ""mock-24591-46c1eb90-evt-002546"", ""mock-24591-46c1eb90-evt-002547"", ""mock-24591-46c1eb90-evt-002548""]","[""mock-24591-46c1eb90-dec-000347""]","[""mock-24591-46c1eb90-dec-000347""]",No hotel to sell.,"{""validation_error"": ""No hotel to sell.""}",{},,False,not_required,"[""schema_failure""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,failure,mock-24591-46c1eb90,failure-000020,schema_failure,high,1.0,deterministic,140,mock-24591-46c1eb90-dec-000370,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,2707,2712,"[""mock-24591-46c1eb90-evt-002707"", ""mock-24591-46c1eb90-evt-002708"", ""mock-24591-46c1eb90-evt-002709"", ""mock-24591-46c1eb90-evt-002710"", ""mock-24591-46c1eb90-evt-002711"", ""mock-24591-46c1eb90-evt-002712""]","[""mock-24591-46c1eb90-dec-000370""]","[""mock-24591-46c1eb90-dec-000370""]",Insufficient cash to build.,"{""validation_error"": ""Insufficient cash to build.""}",{},,False,not_required,"[""schema_failure""]"
