schema_version,trace_analyzer_version,failure_taxonomy_version,kind,run_id,finding_id,finding_type,severity,confidence,status,turn_index,decision_id,player_id,model_id,event_seq_start,event_seq_end,supporting_event_ids,supporting_action_ids,supporting_decision_ids,summary,details,derived_metrics,snapshot_path,human_review_required,human_review_status,tags
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000010,property_purchase,low,1.0,deterministic,4,,Claude Opus 4.8,,91,91,"[""mock-2413970733-53b199c1-evt-000091""]",[],[],Claude Opus 4.8 purchased property for 140,"{""price"": 140, ""property_space"": null, ""space_index"": 11}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000011,property_purchase,low,1.0,deterministic,6,,Grok 4.3,,113,113,"[""mock-2413970733-53b199c1-evt-000113""]",[],[],Grok 4.3 purchased property for 200,"{""price"": 200, ""property_space"": null, ""space_index"": 15}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000012,major_cash_swing,medium,1.0,deterministic,6,,Grok 4.3,,114,114,"[""mock-2413970733-53b199c1-evt-000114""]",[],[],Grok 4.3 cash changed by -200 for buy_property,"{""delta"": -200, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000013,trade_proposed,low,1.0,deterministic,7,,OpenAI GPT 5.5,,130,130,"[""mock-2413970733-53b199c1-evt-000130""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000014,trade_rejected,low,1.0,deterministic,7,,OpenAI GPT 5.5,,135,135,"[""mock-2413970733-53b199c1-evt-000135""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000015,trade_proposed,low,1.0,deterministic,7,,OpenAI GPT 5.5,,140,140,"[""mock-2413970733-53b199c1-evt-000140""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000016,trade_rejected,low,1.0,deterministic,7,,OpenAI GPT 5.5,,145,145,"[""mock-2413970733-53b199c1-evt-000145""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000017,trade_proposed,low,1.0,deterministic,7,,OpenAI GPT 5.5,,150,150,"[""mock-2413970733-53b199c1-evt-000150""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000018,trade_rejected,low,1.0,deterministic,7,,OpenAI GPT 5.5,,155,155,"[""mock-2413970733-53b199c1-evt-000155""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000019,property_purchase,low,1.0,deterministic,8,,Claude Opus 4.8,,168,168,"[""mock-2413970733-53b199c1-evt-000168""]",[],[],Claude Opus 4.8 purchased property for 180,"{""price"": 180, ""property_space"": null, ""space_index"": 18}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000020,property_purchase,low,1.0,deterministic,9,,Gemini 3.1 Pro Preview,,182,182,"[""mock-2413970733-53b199c1-evt-000182""]",[],[],Gemini 3.1 Pro Preview purchased property for 240,"{""price"": 240, ""property_space"": null, ""space_index"": 24}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000021,major_cash_swing,medium,1.0,deterministic,9,,Gemini 3.1 Pro Preview,,183,183,"[""mock-2413970733-53b199c1-evt-000183""]",[],[],Gemini 3.1 Pro Preview cash changed by -240 for buy_property,"{""delta"": -240, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000022,trade_proposed,low,1.0,deterministic,11,,OpenAI GPT 5.5,,207,207,"[""mock-2413970733-53b199c1-evt-000207""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000023,trade_rejected,low,1.0,deterministic,11,,OpenAI GPT 5.5,,212,212,"[""mock-2413970733-53b199c1-evt-000212""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000024,trade_proposed,low,1.0,deterministic,11,,OpenAI GPT 5.5,,217,217,"[""mock-2413970733-53b199c1-evt-000217""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000025,trade_rejected,low,1.0,deterministic,11,,OpenAI GPT 5.5,,222,222,"[""mock-2413970733-53b199c1-evt-000222""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000026,trade_proposed,low,1.0,deterministic,11,,OpenAI GPT 5.5,,227,227,"[""mock-2413970733-53b199c1-evt-000227""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000027,trade_rejected,low,1.0,deterministic,11,,OpenAI GPT 5.5,,232,232,"[""mock-2413970733-53b199c1-evt-000232""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000028,major_cash_swing,medium,1.0,deterministic,12,,Claude Opus 4.8,,243,243,"[""mock-2413970733-53b199c1-evt-000243""]",[],[],Claude Opus 4.8 cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000029,property_purchase,low,1.0,deterministic,13,,Claude Opus 4.8,,259,259,"[""mock-2413970733-53b199c1-evt-000259""]",[],[],Claude Opus 4.8 purchased property for 140,"{""price"": 140, ""property_space"": null, ""space_index"": 13}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000030,property_purchase,low,1.0,deterministic,14,,Gemini 3.1 Pro Preview,,273,273,"[""mock-2413970733-53b199c1-evt-000273""]",[],[],Gemini 3.1 Pro Preview purchased property for 300,"{""price"": 300, ""property_space"": null, ""space_index"": 32}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000031,major_cash_swing,medium,1.0,deterministic,14,,Gemini 3.1 Pro Preview,,274,274,"[""mock-2413970733-53b199c1-evt-000274""]",[],[],Gemini 3.1 Pro Preview cash changed by -300 for buy_property,"{""delta"": -300, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000032,property_purchase,low,1.0,deterministic,15,,Grok 4.3,,287,287,"[""mock-2413970733-53b199c1-evt-000287""]",[],[],Grok 4.3 purchased property for 200,"{""price"": 200, ""property_space"": null, ""space_index"": 25}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000033,major_cash_swing,medium,1.0,deterministic,15,,Grok 4.3,,288,288,"[""mock-2413970733-53b199c1-evt-000288""]",[],[],Grok 4.3 cash changed by -200 for buy_property,"{""delta"": -200, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000034,sent_to_jail,medium,1.0,deterministic,16,,OpenAI GPT 5.5,,298,298,"[""mock-2413970733-53b199c1-evt-000298""]",[],[],OpenAI GPT 5.5 was sent to jail,"{""player_id"": ""OpenAI GPT 5.5"", ""reason"": ""GO_TO_JAIL""}",{},,False,not_required,"[""sent_to_jail""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000035,property_purchase,low,1.0,deterministic,17,,Claude Opus 4.8,,307,307,"[""mock-2413970733-53b199c1-evt-000307""]",[],[],Claude Opus 4.8 purchased property for 220,"{""price"": 220, ""property_space"": null, ""space_index"": 21}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000036,major_cash_swing,medium,1.0,deterministic,17,,Claude Opus 4.8,,308,308,"[""mock-2413970733-53b199c1-evt-000308""]",[],[],Claude Opus 4.8 cash changed by -220 for buy_property,"{""delta"": -220, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000037,major_cash_swing,medium,1.0,deterministic,18,,Gemini 3.1 Pro Preview,,317,317,"[""mock-2413970733-53b199c1-evt-000317""]",[],[],Gemini 3.1 Pro Preview cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000038,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,347,347,"[""mock-2413970733-53b199c1-evt-000347""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000039,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,352,352,"[""mock-2413970733-53b199c1-evt-000352""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000040,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,357,357,"[""mock-2413970733-53b199c1-evt-000357""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000041,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,362,362,"[""mock-2413970733-53b199c1-evt-000362""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000042,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,367,367,"[""mock-2413970733-53b199c1-evt-000367""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000043,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,372,372,"[""mock-2413970733-53b199c1-evt-000372""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Grok 4.3,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000044,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,377,377,"[""mock-2413970733-53b199c1-evt-000377""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000045,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,382,382,"[""mock-2413970733-53b199c1-evt-000382""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000046,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,387,387,"[""mock-2413970733-53b199c1-evt-000387""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000047,trade_countered,low,1.0,deterministic,20,,OpenAI GPT 5.5,,392,392,"[""mock-2413970733-53b199c1-evt-000392""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 1}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000048,trade_countered,low,1.0,deterministic,20,,OpenAI GPT 5.5,,397,397,"[""mock-2413970733-53b199c1-evt-000397""]",[],[],TRADE_COUNTERED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 2}",{},,False,not_required,"[""trade_countered""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000049,trade_accepted,medium,1.0,deterministic,20,,OpenAI GPT 5.5,,402,402,"[""mock-2413970733-53b199c1-evt-000402""]",[],[],TRADE_ACCEPTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 2}",{},,False,not_required,"[""trade_accepted""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000050,major_cash_swing,medium,1.0,deterministic,20,,OpenAI GPT 5.5,,403,403,"[""mock-2413970733-53b199c1-evt-000403""]",[],[],OpenAI GPT 5.5 cash changed by -220 for TRADE_CASH,"{""delta"": -220, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000051,major_cash_swing,medium,1.0,deterministic,20,,Claude Opus 4.8,,404,404,"[""mock-2413970733-53b199c1-evt-000404""]",[],[],Claude Opus 4.8 cash changed by 220 for TRADE_CASH,"{""delta"": 220, ""reason"": ""TRADE_CASH""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000052,property_transfer,low,1.0,deterministic,20,,OpenAI GPT 5.5,,405,405,"[""mock-2413970733-53b199c1-evt-000405""]",[],[],Claude Opus 4.8 transferred property to OpenAI GPT 5.5,"{""from_player_id"": ""Claude Opus 4.8"", ""reason"": """", ""space_index"": 6, ""to_player_id"": ""OpenAI GPT 5.5""}",{},,False,not_required,"[""property_transfer""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000053,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,410,410,"[""mock-2413970733-53b199c1-evt-000410""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000054,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,415,415,"[""mock-2413970733-53b199c1-evt-000415""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000055,trade_proposed,low,1.0,deterministic,20,,OpenAI GPT 5.5,,420,420,"[""mock-2413970733-53b199c1-evt-000420""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000056,trade_rejected,low,1.0,deterministic,20,,OpenAI GPT 5.5,,425,425,"[""mock-2413970733-53b199c1-evt-000425""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000057,property_purchase,low,1.0,deterministic,21,,Claude Opus 4.8,,438,438,"[""mock-2413970733-53b199c1-evt-000438""]",[],[],Claude Opus 4.8 purchased property for 260,"{""price"": 260, ""property_space"": null, ""space_index"": 27}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000058,major_cash_swing,medium,1.0,deterministic,21,,Claude Opus 4.8,,439,439,"[""mock-2413970733-53b199c1-evt-000439""]",[],[],Claude Opus 4.8 cash changed by -260 for buy_property,"{""delta"": -260, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000059,property_purchase,low,1.0,deterministic,22,,Claude Opus 4.8,,452,452,"[""mock-2413970733-53b199c1-evt-000452""]",[],[],Claude Opus 4.8 purchased property for 200,"{""price"": 200, ""property_space"": null, ""space_index"": 35}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000060,major_cash_swing,medium,1.0,deterministic,22,,Claude Opus 4.8,,453,453,"[""mock-2413970733-53b199c1-evt-000453""]",[],[],Claude Opus 4.8 cash changed by -200 for buy_property,"{""delta"": -200, ""reason"": ""buy_property""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000061,large_rent_payment,medium,1.0,deterministic,23,,Gemini 3.1 Pro Preview,,464,464,"[""mock-2413970733-53b199c1-evt-000464""]",[],[],Gemini 3.1 Pro Preview paid 100 rent to Grok 4.3,"{""amount"": 100, ""to_player_id"": ""Grok 4.3""}",{},,False,not_required,"[""large_rent_payment""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000062,major_cash_swing,medium,1.0,deterministic,24,,Grok 4.3,,473,473,"[""mock-2413970733-53b199c1-evt-000473""]",[],[],Grok 4.3 cash changed by 200 for PASS_GO,"{""delta"": 200, ""reason"": ""PASS_GO""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000063,auction_bid_over_list_price,medium,1.0,deterministic,24,,Gemini 3.1 Pro Preview,,493,493,"[""mock-2413970733-53b199c1-evt-000493""]",[],[],Gemini 3.1 Pro Preview bid 65 on MEDITERRANEAN_AVENUE over list 60,"{""bid_amount"": 65, ""list_price"": 60, ""property_space"": ""MEDITERRANEAN_AVENUE""}",{},,False,not_required,"[""auction_bid_over_list_price""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000064,auction_bid_over_list_price,medium,1.0,deterministic,24,,OpenAI GPT 5.5,,503,503,"[""mock-2413970733-53b199c1-evt-000503""]",[],[],OpenAI GPT 5.5 bid 80 on MEDITERRANEAN_AVENUE over list 60,"{""bid_amount"": 80, ""list_price"": 60, ""property_space"": ""MEDITERRANEAN_AVENUE""}",{},,False,not_required,"[""auction_bid_over_list_price""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000065,property_purchase,low,1.0,deterministic,24,,OpenAI GPT 5.5,,509,509,"[""mock-2413970733-53b199c1-evt-000509""]",[],[],OpenAI GPT 5.5 purchased property for 80,"{""price"": 80, ""property_space"": null, ""space_index"": 1}",{},,False,not_required,"[""property_purchase""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000066,auction_over_list_price,medium,1.0,deterministic,24,,OpenAI GPT 5.5,,511,511,"[""mock-2413970733-53b199c1-evt-000511""]",[],[],OpenAI GPT 5.5 won MEDITERRANEAN_AVENUE for 80 over list 60,"{""list_price"": 60, ""property_space"": ""MEDITERRANEAN_AVENUE"", ""winning_bid"": 80}",{},,False,not_required,"[""auction_over_list_price""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000067,major_cash_swing,medium,1.0,deterministic,25,,Grok 4.3,,520,520,"[""mock-2413970733-53b199c1-evt-000520""]",[],[],Grok 4.3 cash changed by -200 for TAX_INCOME,"{""delta"": -200, ""reason"": ""TAX_INCOME""}",{},,False,not_required,"[""major_cash_swing""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000068,trade_proposed,low,1.0,deterministic,26,,OpenAI GPT 5.5,,536,536,"[""mock-2413970733-53b199c1-evt-000536""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000069,trade_rejected,low,1.0,deterministic,26,,OpenAI GPT 5.5,,541,541,"[""mock-2413970733-53b199c1-evt-000541""]",[],[],TRADE_REJECTED between OpenAI GPT 5.5 and Claude Opus 4.8,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_rejected""]"
v1,trace_analyzer_v1,failure_taxonomy_v1,trace,mock-2413970733-53b199c1,trace-000070,trade_proposed,low,1.0,deterministic,26,,OpenAI GPT 5.5,,546,546,"[""mock-2413970733-53b199c1-evt-000546""]",[],[],TRADE_PROPOSED between OpenAI GPT 5.5 and Gemini 3.1 Pro Preview,"{""exchange_index"": 0}",{},,False,not_required,"[""trade_proposed""]"
