call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
237,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000230,0,75,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3995,2862,2695,6857,0,0.105835,102968,False,False,,,200,gen-1783950119-bnQMrnBhhNGfsp8wo463
579,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000562,0,155,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3985,3991,3844,7976,0,0.139655,96053,False,False,,,200,gen-1783977144-RsnTW5Dcpp16aIIypWOG
459,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000444,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4044,3361,3199,7405,0,0.12105,95283,False,False,,,200,gen-1783973618-zUSKNzmbhEwvky3GZGmz
472,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000456,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4516,3529,3353,8045,0,0.12845,94275,False,False,,,200,gen-1783974206-bfFYzA8C5qIpUy68GRvW
496,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000480,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4189,3455,3289,7644,0,0.124595,93830,False,False,,,200,gen-1783975052-nwbfxJOYTVR7HTtKYMTj
239,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000232,0,75,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4040,2967,2770,7007,0,0.10921,92751,False,False,,,200,gen-1783950229-uy3dtIPVQs3JrhwHv4iP
313,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000305,0,89,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3557,3528,3357,7085,0,0.123625,92453,False,False,,,200,gen-1783971002-5EyfieXxEBfvIyK2BTm9
478,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000462,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4524,3025,2847,7549,0,0.11337,92192,False,False,,,200,gen-1783974476-u76PD5PBnUm3bYA7M5wT
223,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000216,0,71,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3686,2258,2145,5944,0,0.08617,90770,False,False,,,200,gen-1783949516-CDrnXiqS9JRyuQQZtMFP
523,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000507,0,146,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3860,2773,2701,6633,0,0.10249,89267,False,False,,,200,gen-1783975576-6xJj23YiZVnUbv8g1CH1
526,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000510,0,147,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3805,2815,2651,6620,0,0.103475,87930,False,False,,,200,gen-1783975710-bMcf9MgCx1IGfyXPvAO2
469,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000454,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,stop,actual_openrouter_usage,4477,3112,3106,7589,0,0.115745,87410,True,False,,,200,gen-1783974049-cnRWDD6Bzn574feRKLMU
222,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000215,0,71,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3688,1932,1844,5620,0,0.0764,85958,False,False,,,200,gen-1783949430-1TOI8xoZlOtoLG9aCwwE
467,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000452,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4502,2743,2586,7245,0,0.1048,84906,False,False,,,200,gen-1783973955-ybOZavFWhKbdFoPbXwz8
584,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000567,0,155,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3886,3231,3070,7117,0,0.11636,80954,False,False,,,200,gen-1783977312-y3CQtS2ow79VPF7KhOgo
482,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000466,0,137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4429,3078,2919,7507,0,0.114485,79010,False,False,,,200,gen-1783974630-zXiFhbQydCqTVfvrOxcx
227,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000220,0,71,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3645,2162,1993,5807,0,0.083085,78351,False,False,,,200,gen-1783949818-cn4MR0Cs8iO1MVSD3R6n
229,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000222,0,71,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3698,2101,1923,5799,0,0.08152,78208,False,False,,,200,gen-1783949904-JgJFs4xfXEbVYO7RsqI8
126,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000123,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3553,3016,2858,6569,0,0.108245,76566,False,False,,,200,gen-1783947631-XSFEyOO30r99ceaRlXam
588,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000571,0,155,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3872,2959,2775,6831,0,0.10813,76135,False,False,,,200,gen-1783977457-TDhwSj9InCbLlC4H4L9O
